minute,detection_level,merchant,provider,payment_method,country,issuing_bank,weekday,hour,attempts,approvals,declines,approval_rate,dominant_decline_code,injected_incident_id,injected_records,injected_share,incident_ids,window_minutes,window_usable,window_strategy,detected,detection_status,expected_approval_rate,approval_rate_drop,z_score,severity,baseline_level,historical_attempts,reason,p_value,bh_rank,bh_threshold,passes_fdr,segment_key,consecutive_significant_windows,validated_anomaly
2026-08-31 10:07:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,cash_in_store,MX,,0,10,38,28,10,0.7368421052631579,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,potential_anomaly,0.8280254777070064,0.0911833724438485,1.4895447088946594,,L5_PROVIDER_METHOD_COUNTRY,157.0,"A conversion drop exists, but the statistical evidence is not yet strong enough.",1.0,64,0.02909090909090909,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=cash_in_store|country=MX,0,False
2026-08-31 10:08:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,cash_in_store,MX,,0,10,44,34,10,0.7727272727272727,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,potential_anomaly,0.8280254777070064,0.0552982049797337,0.972038499679332,,L5_PROVIDER_METHOD_COUNTRY,157.0,"A conversion drop exists, but the statistical evidence is not yet strong enough.",1.0,32,0.014545454545454545,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=cash_in_store|country=MX,0,False
2026-08-31 10:09:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,cash_in_store,MX,,0,10,36,31,5,0.8611111111111112,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8280254777070064,-0.0330856334041047,-0.5260618379017937,,L5_PROVIDER_METHOD_COUNTRY,157.0,Observed drop is within normal variation.,1.0,23,0.010454545454545454,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=cash_in_store|country=MX,0,False
2026-08-31 10:10:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,cash_in_store,MX,,0,10,58,53,5,0.913793103448276,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.8280254777070064,-0.0857676257412695,-1.730945838103942,,L5_PROVIDER_METHOD_COUNTRY,157.0,Observed drop is within normal variation.,1.0,26,0.011818181818181818,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=cash_in_store|country=MX,0,False
2026-08-31 10:11:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,cash_in_store,MX,,0,10,44,37,7,0.8409090909090909,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8280254777070064,-0.0128836132020845,-0.2264697028048702,,L5_PROVIDER_METHOD_COUNTRY,157.0,Observed drop is within normal variation.,1.0,28,0.012727272727272726,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=cash_in_store|country=MX,0,False
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,50,44,6,0.88,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,0.0461363636363636,1.247313299536853,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.,1.0,18,0.008181818181818182,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:01:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,39,36,3,0.9230769230769232,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,0.0030594405594405,0.0730502174197592,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.,1.0,22,0.010000000000000002,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:02:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,52,46,6,0.8846153846153846,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,0.041520979020979,1.1447652730593236,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.,1.0,21,0.009545454545454546,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,49,41,8,0.8367346938775511,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,True,confirmed_anomaly,0.9261363636363636,0.0894016697588125,2.392714380065823,medium,L5_PROVIDER_METHOD_COUNTRY,176.0,Approval rate is meaningfully below the historical baseline.,0.008362127297919948,24,0.01090909090909091,True,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,1,False
2026-08-31 10:04:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,43,37,6,0.8604651162790697,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,potential_anomaly,0.9261363636363636,0.0656712473572939,1.6464808451937734,,L5_PROVIDER_METHOD_COUNTRY,176.0,"A conversion drop exists, but the statistical evidence is not yet strong enough.",1.0,41,0.01863636363636364,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:05:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,38,33,5,0.868421052631579,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,potential_anomaly,0.9261363636363636,0.0577153110047846,1.360285372514617,,L5_PROVIDER_METHOD_COUNTRY,176.0,"A conversion drop exists, but the statistical evidence is not yet strong enough.",1.0,28,0.012727272727272726,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:06:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,37,34,3,0.918918918918919,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,0.0072174447174446,0.1678539313968291,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.,1.0,33,0.015,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:07:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,44,43,1,0.9772727272727272,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,-0.0511363636363636,-1.2968906802528362,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.,1.0,59,0.02681818181818182,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:08:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,68,62,6,0.9117647058823528,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,0.0143716577540107,0.45311507597538,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.,1.0,33,0.015,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:09:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,43,41,2,0.9534883720930232,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,-0.0273520084566596,-0.6857576156038454,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.,1.0,22,0.010000000000000002,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:10:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,42,40,2,0.9523809523809524,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,-0.0262445887445886,-0.6502967842058596,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.,1.0,24,0.01090909090909091,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:11:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,43,36,7,0.8372093023255814,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,True,confirmed_anomaly,0.9261363636363636,0.0889270613107822,2.229540460393176,medium,L5_PROVIDER_METHOD_COUNTRY,176.0,Approval rate is meaningfully below the historical baseline.,0.012888983177878982,10,0.004545454545454546,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=BR,0,False
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,52,46,6,0.8846153846153846,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,0.0287179487179486,0.7360619820328994,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,17,0.007727272727272728,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:01:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,41,38,3,0.926829268292683,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,-0.0134959349593497,-0.3071526059244306,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,21,0.009545454545454546,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:02:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,36,36,0,1.0,,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,-0.0866666666666667,-1.8482582054898573,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,20,0.009090909090909092,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,52,48,4,0.9230769230769232,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,-0.0097435897435899,-0.2497353153325957,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,45,0.020454545454545458,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:04:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,48,44,4,0.9166666666666666,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,-0.0033333333333334,-0.0820840286516559,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,40,0.018181818181818184,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:05:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,41,35,6,0.8536585365853658,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,potential_anomaly,0.9133333333333332,0.0596747967479673,1.3581326069188495,,L5_PROVIDER_METHOD_COUNTRY,150.0,"A conversion drop exists, but the statistical evidence is not yet strong enough.",1.0,29,0.013181818181818182,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:06:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,57,51,6,0.8947368421052632,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,0.01859649122807,0.4990312433125397,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,42,0.019090909090909092,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:07:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,44,43,1,0.9772727272727272,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,-0.063939393939394,-1.5074890040529725,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,41,0.01863636363636364,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:08:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,46,44,2,0.9565217391304348,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,-0.0431884057971015,-1.0411310253645638,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,24,0.01090909090909091,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:09:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,46,43,3,0.9347826086956522,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,-0.0214492753623189,-0.5170717844092485,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,21,0.009545454545454546,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:10:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,49,40,9,0.8163265306122449,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,True,confirmed_anomaly,0.9133333333333332,0.0970068027210883,2.413567949659826,medium,L5_PROVIDER_METHOD_COUNTRY,150.0,Approval rate is meaningfully below the historical baseline.,0.007898591009977125,11,0.005000000000000001,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:11:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,39,36,3,0.9230769230769232,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,-0.0097435897435899,-0.2162771273001453,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.,1.0,27,0.012272727272727274,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=CO,0,False
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,44,41,3,0.9318181818181818,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,-0.0141711229946523,-0.341942600336287,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,16,0.007272727272727273,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:01:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,39,35,4,0.8974358974358975,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,0.0202111613876319,0.4591411079008299,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,20,0.009090909090909092,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:02:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,36,33,3,0.9166666666666666,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,0.0009803921568627,0.0213980246255455,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,19,0.008636363636363636,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:03:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,53,50,3,0.9433962264150944,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,-0.0257491675915649,-0.6819047773490706,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,41,0.01863636363636364,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:04:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,53,48,5,0.9056603773584906,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,0.0119866814650387,0.3174384308349099,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,39,0.017727272727272727,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:05:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,43,40,3,0.9302325581395348,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,-0.0125854993160055,-0.3002114710270579,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,32,0.014545454545454545,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:06:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,47,43,4,0.9148936170212766,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,0.0027534418022527,0.0686668989616922,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,40,0.018181818181818184,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:07:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,47,43,4,0.9148936170212766,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,0.0027534418022527,0.0686668989616922,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,40,0.018181818181818184,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:08:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,41,36,5,0.8780487804878049,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,0.0395982783357244,0.9223395607607914,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,29,0.013181818181818182,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:09:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,52,48,4,0.9230769230769232,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,-0.0054298642533937,-0.1424338615034718,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,20,0.009090909090909092,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:10:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,50,45,5,0.9,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,0.0176470588235293,0.4539206495016001,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,22,0.010000000000000002,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:11:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,43,42,1,0.9767441860465116,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,-0.0590971272229822,-1.409688646561834,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.,1.0,25,0.011363636363636364,False,L5_PROVIDER_METHOD_COUNTRY|provider=dLocal|payment_method=wallet|country=MX,0,False
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,105,98,7,0.9333333333333332,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9304347826086956,-0.0028985507246377,-0.1167445223087451,,L6_MERCHANT_BANK_COUNTRY,345.0,Observed drop is within normal variation.,1.0,10,0.004545454545454546,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,0,False
2026-08-31 10:01:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,87,82,5,0.942528735632184,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9304347826086956,-0.0120939530234882,-0.4433930298061225,,L6_MERCHANT_BANK_COUNTRY,345.0,Observed drop is within normal variation.,1.0,14,0.006363636363636363,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,0,False
2026-08-31 10:02:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,113,104,9,0.9203539823008848,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.9304347826086956,0.0100808003078106,0.4212066232099668,,L6_MERCHANT_BANK_COUNTRY,345.0,Observed drop is within normal variation.,1.0,13,0.005909090909090909,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,0,False
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,89,68,21,0.7640449438202247,PROCESSOR_ERROR,INC-001,31,0.348314606741573,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9304347826086956,0.1663898387884709,6.169965878812487,high,L6_MERCHANT_BANK_COUNTRY,345.0,Approval rate is meaningfully below the historical baseline.,3.4152365645953907e-10,8,0.0036363636363636364,True,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,1,False
2026-08-31 10:04:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,96,69,27,0.71875,PROCESSOR_ERROR,INC-001,35,0.3645833333333333,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9304347826086956,0.2116847826086956,8.152413763740991,critical,L6_MERCHANT_BANK_COUNTRY,345.0,Approval rate is meaningfully below the historical baseline.,1.7836566141972714e-16,4,0.0018181818181818182,True,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,2,True
2026-08-31 10:05:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,99,80,19,0.8080808080808081,PROCESSOR_ERROR,INC-001,35,0.3535353535353535,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9304347826086956,0.1223539745278875,4.785161906739313,high,L6_MERCHANT_BANK_COUNTRY,345.0,Approval rate is meaningfully below the historical baseline.,8.542477662141605e-07,12,0.005454545454545455,True,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,3,True
2026-08-31 10:06:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,91,71,20,0.7802197802197802,PROCESSOR_ERROR,INC-001,35,0.3846153846153846,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9304347826086956,0.1502150023889154,5.632419108506095,high,L6_MERCHANT_BANK_COUNTRY,345.0,Approval rate is meaningfully below the historical baseline.,8.884960045394061e-09,11,0.005000000000000001,True,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,4,True
2026-08-31 10:07:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,94,76,18,0.8085106382978723,PROCESSOR_ERROR,INC-001,32,0.3404255319148936,INC-001,1,True,fast_1m,True,confirmed_anomaly,0.9304347826086956,0.1219241443108233,4.646378671438787,high,L6_MERCHANT_BANK_COUNTRY,345.0,Approval rate is meaningfully below the historical baseline.,1.6890633139490664e-06,16,0.007272727272727273,True,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,5,True
2026-08-31 10:08:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,94,86,8,0.9148936170212766,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9304347826086956,0.015541165587419,0.5922546409724694,,L6_MERCHANT_BANK_COUNTRY,345.0,Observed drop is within normal variation.,1.0,23,0.010454545454545454,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,0,False
2026-08-31 10:09:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,79,75,4,0.9493670886075948,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.9304347826086956,-0.0189323059988992,-0.6614210599353233,,L6_MERCHANT_BANK_COUNTRY,345.0,Observed drop is within normal variation.,1.0,13,0.005909090909090909,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,0,False
2026-08-31 10:10:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,96,86,10,0.8958333333333334,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9304347826086956,0.0346014492753622,1.3325725535939463,,L6_MERCHANT_BANK_COUNTRY,345.0,Observed drop is within normal variation.,1.0,19,0.008636363636363636,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,0,False
2026-08-31 10:11:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,85,79,6,0.9294117647058824,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9304347826086956,0.0010230179028132,0.03707265202696,,L6_MERCHANT_BANK_COUNTRY,345.0,Observed drop is within normal variation.,1.0,29,0.013181818181818182,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR,0,False
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Banco do Brasil,0,10,13,11,2,0.8461538461538461,INVALID_CARD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.,1.0,15,0.006818181818181818,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR|issuing_bank=Banco do Brasil,0,False
2026-08-31 10:01:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Banco do Brasil,0,10,25,22,3,0.88,INVALID_CARD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.,1.0,19,0.008636363636363636,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR|issuing_bank=Banco do Brasil,0,False
2026-08-31 10:02:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Banco do Brasil,0,10,36,32,4,0.8888888888888888,INVALID_CARD,,0,0.0,,5,True,fallback_5m,False,potential_anomaly,0.9433962264150944,0.0545073375262055,1.4152607402747268,,L6_MERCHANT_BANK_COUNTRY,53.0,"A conversion drop exists, but the statistical evidence is not yet strong enough.",1.0,29,0.013181818181818182,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR|issuing_bank=Banco do Brasil,0,False
2026-08-31 10:03:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Banco do Brasil,0,10,49,43,6,0.8775510204081632,INVALID_CARD,INC-001,5,0.1020408163265306,INC-001,5,True,fallback_5m,False,potential_anomaly,0.9433962264150944,0.0658452060069311,1.994584504837732,,L6_MERCHANT_BANK_COUNTRY,53.0,"A conversion drop exists, but the statistical evidence is not yet strong enough.",1.0,40,0.018181818181818184,False,L6_MERCHANT_BANK_COUNTRY|merchant=Merchant_A|country=BR|issuing_bank=Banco do Brasil,0,False
