merchant,provider,payment_method,country,weekday,hour,attempts,approvals,declines,approval_rate,average_amount
Merchant_B,Stripe,wallet,MX,4,14,71,63,8,0.8873,892.8
Merchant_B,Stripe,wallet,MX,4,15,78,73,5,0.9359,824.89
Merchant_B,Stripe,wallet,MX,4,16,49,49,0,1.0,1050.38
Merchant_B,Stripe,wallet,MX,4,17,50,49,1,0.98,993.48
Merchant_B,Stripe,wallet,MX,4,18,49,45,4,0.9184,1094.7
Merchant_B,Stripe,wallet,MX,4,19,34,31,3,0.9118,819.71
Merchant_B,Stripe,wallet,MX,4,20,23,22,1,0.9565,944.03
Merchant_B,Stripe,wallet,MX,4,21,13,13,0,1.0,1001.01
Merchant_B,Stripe,wallet,MX,4,22,9,8,1,0.8889,1050.46
Merchant_B,Stripe,wallet,MX,4,23,12,11,1,0.9167,939.54
Merchant_B,Stripe,wallet,MX,5,0,7,7,0,1.0,1031.58
Merchant_B,Stripe,wallet,MX,5,1,5,5,0,1.0,790.28
Merchant_B,Stripe,wallet,MX,5,2,3,3,0,1.0,486.32
Merchant_B,Stripe,wallet,MX,5,3,2,2,0,1.0,799.77
Merchant_B,Stripe,wallet,MX,5,4,3,3,0,1.0,732.59
Merchant_B,Stripe,wallet,MX,5,5,3,3,0,1.0,908.78
Merchant_B,Stripe,wallet,MX,5,6,12,11,1,0.9167,919.52
Merchant_B,Stripe,wallet,MX,5,7,28,25,3,0.8929,1097.18
Merchant_B,Stripe,wallet,MX,5,8,34,33,1,0.9706,882.47
Merchant_B,Stripe,wallet,MX,5,9,45,42,3,0.9333,903.31
Merchant_B,Stripe,wallet,MX,5,10,124,108,16,0.871,896.04
Merchant_B,Stripe,wallet,MX,5,11,76,70,6,0.9211,884.33
Merchant_B,Stripe,wallet,MX,5,12,66,61,5,0.9242,918.31
Merchant_B,Stripe,wallet,MX,5,13,71,67,4,0.9437,830.33
Merchant_B,Stripe,wallet,MX,5,14,64,61,3,0.9531,907.1
Merchant_B,Stripe,wallet,MX,5,15,58,49,9,0.8448,1006.47
Merchant_B,Stripe,wallet,MX,5,16,55,50,5,0.9091,961.82
Merchant_B,Stripe,wallet,MX,5,17,55,52,3,0.9455,863.91
Merchant_B,Stripe,wallet,MX,5,18,46,41,5,0.8913,964.45
Merchant_B,Stripe,wallet,MX,5,19,36,30,6,0.8333,966.71
Merchant_B,Stripe,wallet,MX,5,20,24,22,2,0.9167,880.73
Merchant_B,Stripe,wallet,MX,5,21,5,5,0,1.0,1167.27
Merchant_B,Stripe,wallet,MX,5,22,7,7,0,1.0,1101.24
Merchant_B,Stripe,wallet,MX,5,23,6,5,1,0.8333,909.4
Merchant_B,Stripe,wallet,MX,6,0,7,7,0,1.0,1132.61
Merchant_B,Stripe,wallet,MX,6,1,2,2,0,1.0,1078.78
Merchant_B,Stripe,wallet,MX,6,2,7,6,1,0.8571,863.64
Merchant_B,Stripe,wallet,MX,6,3,1,1,0,1.0,1368.65
Merchant_B,Stripe,wallet,MX,6,4,2,1,1,0.5,718.57
Merchant_B,Stripe,wallet,MX,6,5,6,6,0,1.0,896.2
Merchant_B,Stripe,wallet,MX,6,6,11,11,0,1.0,802.9
Merchant_B,Stripe,wallet,MX,6,7,26,23,3,0.8846,912.36
Merchant_B,Stripe,wallet,MX,6,8,39,34,5,0.8718,986.59
Merchant_B,Stripe,wallet,MX,6,9,50,46,4,0.92,803.22
Merchant_B,Stripe,wallet,MX,6,10,53,48,5,0.9057,948.77
Merchant_B,Stripe,wallet,MX,6,11,60,54,6,0.9,941.48
Merchant_B,Stripe,wallet,MX,6,12,77,70,7,0.9091,974.19
Merchant_B,Stripe,wallet,MX,6,13,70,70,0,1.0,971.4
Merchant_B,Stripe,wallet,MX,6,14,58,53,5,0.9138,866.82
Merchant_B,Stripe,wallet,MX,6,15,76,66,10,0.8684,968.81
Merchant_B,Stripe,wallet,MX,6,16,49,47,2,0.9592,763.04
Merchant_B,Stripe,wallet,MX,6,17,39,38,1,0.9744,874.49
Merchant_B,Stripe,wallet,MX,6,18,43,41,2,0.9535,951.96
Merchant_B,Stripe,wallet,MX,6,19,30,28,2,0.9333,909.27
Merchant_B,Stripe,wallet,MX,6,20,27,27,0,1.0,849.29
Merchant_B,Stripe,wallet,MX,6,21,9,8,1,0.8889,966.81
Merchant_B,Stripe,wallet,MX,6,22,9,7,2,0.7778,833.4
Merchant_B,Stripe,wallet,MX,6,23,5,5,0,1.0,672.08
Merchant_B,dLocal,PIX,BR,0,0,4,3,1,0.75,225.59
Merchant_B,dLocal,PIX,BR,0,1,3,3,0,1.0,176.78
Merchant_B,dLocal,PIX,BR,0,2,4,4,0,1.0,319.47
Merchant_B,dLocal,PIX,BR,0,4,2,2,0,1.0,429.68
Merchant_B,dLocal,PIX,BR,0,5,6,6,0,1.0,280.5
Merchant_B,dLocal,PIX,BR,0,6,13,12,1,0.9231,313.0
Merchant_B,dLocal,PIX,BR,0,7,23,22,1,0.9565,296.41
Merchant_B,dLocal,PIX,BR,0,8,43,42,1,0.9767,269.08
Merchant_B,dLocal,PIX,BR,0,9,51,48,3,0.9412,240.78
Merchant_B,dLocal,PIX,BR,0,10,63,60,3,0.9524,311.22
Merchant_B,dLocal,PIX,BR,0,11,73,70,3,0.9589,307.05
Merchant_B,dLocal,PIX,BR,0,12,53,47,6,0.8868,276.16
Merchant_B,dLocal,PIX,BR,0,13,38,37,1,0.9737,338.35
Merchant_B,dLocal,PIX,BR,0,14,63,60,3,0.9524,262.93
Merchant_B,dLocal,PIX,BR,0,15,63,63,0,1.0,281.79
Merchant_B,dLocal,PIX,BR,0,16,42,38,4,0.9048,317.35
Merchant_B,dLocal,PIX,BR,0,17,40,40,0,1.0,278.83
Merchant_B,dLocal,PIX,BR,0,18,41,40,1,0.9756,295.1
Merchant_B,dLocal,PIX,BR,0,19,36,35,1,0.9722,269.15
Merchant_B,dLocal,PIX,BR,0,20,14,13,1,0.9286,325.42
Merchant_B,dLocal,PIX,BR,0,21,12,10,2,0.8333,218.89
Merchant_B,dLocal,PIX,BR,0,22,14,14,0,1.0,289.35
Merchant_B,dLocal,PIX,BR,0,23,3,3,0,1.0,220.37
Merchant_B,dLocal,PIX,BR,1,0,7,7,0,1.0,278.21
Merchant_B,dLocal,PIX,BR,1,1,3,3,0,1.0,282.36
Merchant_B,dLocal,PIX,BR,1,2,2,2,0,1.0,400.86
Merchant_B,dLocal,PIX,BR,1,3,2,2,0,1.0,229.85
Merchant_B,dLocal,PIX,BR,1,4,4,4,0,1.0,193.91
Merchant_B,dLocal,PIX,BR,1,5,11,10,1,0.9091,272.94
Merchant_B,dLocal,PIX,BR,1,6,18,17,1,0.9444,352.47
Merchant_B,dLocal,PIX,BR,1,7,21,21,0,1.0,280.25
Merchant_B,dLocal,PIX,BR,1,8,37,34,3,0.9189,329.83
Merchant_B,dLocal,PIX,BR,1,9,54,51,3,0.9444,251.15
Merchant_B,dLocal,PIX,BR,1,10,63,61,2,0.9683,289.01
Merchant_B,dLocal,PIX,BR,1,11,60,58,2,0.9667,299.5
Merchant_B,dLocal,PIX,BR,1,12,80,74,6,0.925,273.24
Merchant_B,dLocal,PIX,BR,1,13,63,61,2,0.9683,299.54
Merchant_B,dLocal,PIX,BR,1,14,65,62,3,0.9538,256.41
Merchant_B,dLocal,PIX,BR,1,15,49,44,5,0.898,308.57
Merchant_B,dLocal,PIX,BR,1,16,57,56,1,0.9825,276.69
Merchant_B,dLocal,PIX,BR,1,17,43,40,3,0.9302,271.11
Merchant_B,dLocal,PIX,BR,1,18,49,45,4,0.9184,277.31
Merchant_B,dLocal,PIX,BR,1,19,51,48,3,0.9412,290.49
Merchant_B,dLocal,PIX,BR,1,20,31,29,2,0.9355,245.21
Merchant_B,dLocal,PIX,BR,1,21,21,21,0,1.0,355.27
Merchant_B,dLocal,PIX,BR,1,22,9,8,1,0.8889,311.33
Merchant_B,dLocal,PIX,BR,1,23,2,2,0,1.0,146.98
Merchant_B,dLocal,PIX,BR,2,0,7,7,0,1.0,308.93
Merchant_B,dLocal,PIX,BR,2,1,4,4,0,1.0,252.99
Merchant_B,dLocal,PIX,BR,2,2,6,6,0,1.0,285.34
Merchant_B,dLocal,PIX,BR,2,3,1,1,0,1.0,69.13
Merchant_B,dLocal,PIX,BR,2,4,1,1,0,1.0,387.07
Merchant_B,dLocal,PIX,BR,2,5,6,6,0,1.0,293.28
Merchant_B,dLocal,PIX,BR,2,6,16,15,1,0.9375,265.75
Merchant_B,dLocal,PIX,BR,2,7,29,27,2,0.931,315.14
Merchant_B,dLocal,PIX,BR,2,8,32,32,0,1.0,284.25
Merchant_B,dLocal,PIX,BR,2,9,42,40,2,0.9524,301.31
Merchant_B,dLocal,PIX,BR,2,10,70,68,2,0.9714,280.21
Merchant_B,dLocal,PIX,BR,2,11,62,57,5,0.9194,273.26
Merchant_B,dLocal,PIX,BR,2,12,83,79,4,0.9518,282.97
Merchant_B,dLocal,PIX,BR,2,13,87,82,5,0.9425,299.64
Merchant_B,dLocal,PIX,BR,2,14,65,63,2,0.9692,303.11
Merchant_B,dLocal,PIX,BR,2,15,63,55,8,0.873,306.12
Merchant_B,dLocal,PIX,BR,2,16,62,60,2,0.9677,296.55
Merchant_B,dLocal,PIX,BR,2,17,51,48,3,0.9412,299.29
Merchant_B,dLocal,PIX,BR,2,18,53,52,1,0.9811,314.49
Merchant_B,dLocal,PIX,BR,2,19,38,35,3,0.9211,266.2
Merchant_B,dLocal,PIX,BR,2,20,28,27,1,0.9643,301.27
Merchant_B,dLocal,PIX,BR,2,21,16,16,0,1.0,276.34
Merchant_B,dLocal,PIX,BR,2,22,8,8,0,1.0,322.32
Merchant_B,dLocal,PIX,BR,2,23,9,9,0,1.0,375.04
Merchant_B,dLocal,PIX,BR,3,0,2,2,0,1.0,283.08
Merchant_B,dLocal,PIX,BR,3,1,3,3,0,1.0,200.26
Merchant_B,dLocal,PIX,BR,3,2,3,3,0,1.0,365.0
Merchant_B,dLocal,PIX,BR,3,3,1,1,0,1.0,255.83
Merchant_B,dLocal,PIX,BR,3,4,2,2,0,1.0,294.56
Merchant_B,dLocal,PIX,BR,3,5,10,10,0,1.0,298.54
Merchant_B,dLocal,PIX,BR,3,6,15,14,1,0.9333,335.03
Merchant_B,dLocal,PIX,BR,3,7,37,36,1,0.973,285.22
Merchant_B,dLocal,PIX,BR,3,8,57,54,3,0.9474,269.47
Merchant_B,dLocal,PIX,BR,3,9,49,49,0,1.0,300.45
Merchant_B,dLocal,PIX,BR,3,10,72,70,2,0.9722,275.74
Merchant_B,dLocal,PIX,BR,3,11,60,57,3,0.95,288.3
Merchant_B,dLocal,PIX,BR,3,12,61,59,2,0.9672,259.91
Merchant_B,dLocal,PIX,BR,3,13,70,64,6,0.9143,293.76
Merchant_B,dLocal,PIX,BR,3,14,67,65,2,0.9701,282.94
Merchant_B,dLocal,PIX,BR,3,15,69,68,1,0.9855,293.77
Merchant_B,dLocal,PIX,BR,3,16,35,34,1,0.9714,277.91
Merchant_B,dLocal,PIX,BR,3,17,57,54,3,0.9474,273.54
Merchant_B,dLocal,PIX,BR,3,18,40,37,3,0.925,277.52
Merchant_B,dLocal,PIX,BR,3,19,34,33,1,0.9706,325.27
Merchant_B,dLocal,PIX,BR,3,20,22,20,2,0.9091,301.34
Merchant_B,dLocal,PIX,BR,3,21,19,19,0,1.0,314.1
Merchant_B,dLocal,PIX,BR,3,22,8,8,0,1.0,389.88
Merchant_B,dLocal,PIX,BR,3,23,6,6,0,1.0,261.52
Merchant_B,dLocal,PIX,BR,4,0,9,9,0,1.0,250.46
Merchant_B,dLocal,PIX,BR,4,1,1,1,0,1.0,247.8
Merchant_B,dLocal,PIX,BR,4,2,4,4,0,1.0,266.14
Merchant_B,dLocal,PIX,BR,4,3,4,4,0,1.0,294.15
Merchant_B,dLocal,PIX,BR,4,4,6,6,0,1.0,363.12
Merchant_B,dLocal,PIX,BR,4,5,6,6,0,1.0,262.4
Merchant_B,dLocal,PIX,BR,4,6,15,14,1,0.9333,269.8
Merchant_B,dLocal,PIX,BR,4,7,20,19,1,0.95,253.77
Merchant_B,dLocal,PIX,BR,4,8,53,50,3,0.9434,340.3
Merchant_B,dLocal,PIX,BR,4,9,51,47,4,0.9216,303.05
Merchant_B,dLocal,PIX,BR,4,10,61,55,6,0.9016,277.12
Merchant_B,dLocal,PIX,BR,4,11,78,75,3,0.9615,270.71
Merchant_B,dLocal,PIX,BR,4,12,76,72,4,0.9474,293.21
Merchant_B,dLocal,PIX,BR,4,13,67,65,2,0.9701,303.82
Merchant_B,dLocal,PIX,BR,4,14,57,53,4,0.9298,276.55
Merchant_B,dLocal,PIX,BR,4,15,54,50,4,0.9259,284.98
Merchant_B,dLocal,PIX,BR,4,16,49,46,3,0.9388,221.04
Merchant_B,dLocal,PIX,BR,4,17,74,67,7,0.9054,312.47
Merchant_B,dLocal,PIX,BR,4,18,50,50,0,1.0,275.51
Merchant_B,dLocal,PIX,BR,4,19,43,40,3,0.9302,254.46
Merchant_B,dLocal,PIX,BR,4,20,31,28,3,0.9032,299.07
Merchant_B,dLocal,PIX,BR,4,21,13,13,0,1.0,297.79
Merchant_B,dLocal,PIX,BR,4,22,11,11,0,1.0,323.93
Merchant_B,dLocal,PIX,BR,4,23,9,8,1,0.8889,270.88
Merchant_B,dLocal,PIX,BR,5,0,4,4,0,1.0,358.45
Merchant_B,dLocal,PIX,BR,5,1,3,3,0,1.0,129.91
Merchant_B,dLocal,PIX,BR,5,2,2,2,0,1.0,264.32
Merchant_B,dLocal,PIX,BR,5,3,3,3,0,1.0,235.03
Merchant_B,dLocal,PIX,BR,5,4,1,1,0,1.0,253.39
Merchant_B,dLocal,PIX,BR,5,5,8,8,0,1.0,257.99
Merchant_B,dLocal,PIX,BR,5,6,20,20,0,1.0,302.3
Merchant_B,dLocal,PIX,BR,5,7,24,22,2,0.9167,337.55
Merchant_B,dLocal,PIX,BR,5,8,47,43,4,0.9149,293.3
Merchant_B,dLocal,PIX,BR,5,9,56,53,3,0.9464,308.02
Merchant_B,dLocal,PIX,BR,5,10,124,120,4,0.9677,271.08
Merchant_B,dLocal,PIX,BR,5,11,68,64,4,0.9412,282.05
Merchant_B,dLocal,PIX,BR,5,12,64,60,4,0.9375,276.87
Merchant_B,dLocal,PIX,BR,5,13,46,41,5,0.8913,277.56
Merchant_B,dLocal,PIX,BR,5,14,51,50,1,0.9804,266.85
Merchant_B,dLocal,PIX,BR,5,15,67,62,5,0.9254,292.54
Merchant_B,dLocal,PIX,BR,5,16,49,45,4,0.9184,291.23
Merchant_B,dLocal,PIX,BR,5,17,49,48,1,0.9796,289.57
Merchant_B,dLocal,PIX,BR,5,18,42,40,2,0.9524,259.92
Merchant_B,dLocal,PIX,BR,5,19,38,34,4,0.8947,294.25
Merchant_B,dLocal,PIX,BR,5,20,30,30,0,1.0,272.88
Merchant_B,dLocal,PIX,BR,5,21,14,14,0,1.0,265.4
Merchant_B,dLocal,PIX,BR,5,22,6,5,1,0.8333,227.21
Merchant_B,dLocal,PIX,BR,5,23,5,5,0,1.0,175.4
Merchant_B,dLocal,PIX,BR,6,0,5,5,0,1.0,289.06
Merchant_B,dLocal,PIX,BR,6,1,1,1,0,1.0,154.32
Merchant_B,dLocal,PIX,BR,6,2,4,4,0,1.0,471.2
Merchant_B,dLocal,PIX,BR,6,4,3,3,0,1.0,511.54
Merchant_B,dLocal,PIX,BR,6,5,4,4,0,1.0,265.27
Merchant_B,dLocal,PIX,BR,6,6,10,9,1,0.9,284.8
Merchant_B,dLocal,PIX,BR,6,7,25,24,1,0.96,335.28
Merchant_B,dLocal,PIX,BR,6,8,34,33,1,0.9706,274.38
Merchant_B,dLocal,PIX,BR,6,9,51,48,3,0.9412,288.56
Merchant_B,dLocal,PIX,BR,6,10,72,69,3,0.9583,294.41
Merchant_B,dLocal,PIX,BR,6,11,67,66,1,0.9851,293.97
Merchant_B,dLocal,PIX,BR,6,12,85,82,3,0.9647,268.43
Merchant_B,dLocal,PIX,BR,6,13,59,57,2,0.9661,274.34
Merchant_B,dLocal,PIX,BR,6,14,56,53,3,0.9464,284.25
Merchant_B,dLocal,PIX,BR,6,15,54,52,2,0.963,299.0
Merchant_B,dLocal,PIX,BR,6,16,70,68,2,0.9714,272.2
Merchant_B,dLocal,PIX,BR,6,17,41,39,2,0.9512,252.47
Merchant_B,dLocal,PIX,BR,6,18,37,36,1,0.973,284.21
Merchant_B,dLocal,PIX,BR,6,19,30,29,1,0.9667,299.19
Merchant_B,dLocal,PIX,BR,6,20,24,24,0,1.0,308.71
Merchant_B,dLocal,PIX,BR,6,21,20,20,0,1.0,313.05
Merchant_B,dLocal,PIX,BR,6,22,7,7,0,1.0,311.43
Merchant_B,dLocal,PIX,BR,6,23,7,6,1,0.8571,317.08
Merchant_B,dLocal,PSE,CO,0,0,5,4,1,0.8,200171.35
Merchant_B,dLocal,PSE,CO,0,1,4,3,1,0.75,131364.23
Merchant_B,dLocal,PSE,CO,0,2,6,6,0,1.0,113221.5
Merchant_B,dLocal,PSE,CO,0,3,2,1,1,0.5,183047.5
Merchant_B,dLocal,PSE,CO,0,4,2,2,0,1.0,68479.39
Merchant_B,dLocal,PSE,CO,0,5,8,7,1,0.875,169600.17
Merchant_B,dLocal,PSE,CO,0,6,14,12,2,0.8571,99174.51
Merchant_B,dLocal,PSE,CO,0,7,22,18,4,0.8182,120757.28
Merchant_B,dLocal,PSE,CO,0,8,36,32,4,0.8889,121357.85
Merchant_B,dLocal,PSE,CO,0,9,45,39,6,0.8667,114571.54
Merchant_B,dLocal,PSE,CO,0,10,40,38,2,0.95,118788.59
Merchant_B,dLocal,PSE,CO,0,11,58,55,3,0.9483,134901.07
Merchant_B,dLocal,PSE,CO,0,12,55,49,6,0.8909,118565.55
Merchant_B,dLocal,PSE,CO,0,13,61,55,6,0.9016,112982.25
Merchant_B,dLocal,PSE,CO,0,14,52,47,5,0.9038,126967.27
Merchant_B,dLocal,PSE,CO,0,15,50,45,5,0.9,123486.46
Merchant_B,dLocal,PSE,CO,0,16,52,44,8,0.8462,112514.11
Merchant_B,dLocal,PSE,CO,0,17,53,45,8,0.8491,132007.24
Merchant_B,dLocal,PSE,CO,0,18,50,44,6,0.88,126270.9
Merchant_B,dLocal,PSE,CO,0,19,28,28,0,1.0,121054.31
Merchant_B,dLocal,PSE,CO,0,20,23,20,3,0.8696,117982.77
Merchant_B,dLocal,PSE,CO,0,21,14,14,0,1.0,112142.27
Merchant_B,dLocal,PSE,CO,0,22,10,9,1,0.9,138797.9
Merchant_B,dLocal,PSE,CO,0,23,9,9,0,1.0,135607.67
Merchant_B,dLocal,PSE,CO,1,0,6,2,4,0.3333,112833.61
Merchant_B,dLocal,PSE,CO,1,1,5,3,2,0.6,98574.78
Merchant_B,dLocal,PSE,CO,1,2,3,3,0,1.0,87597.66
Merchant_B,dLocal,PSE,CO,1,3,3,3,0,1.0,160368.92
Merchant_B,dLocal,PSE,CO,1,4,4,3,1,0.75,75799.78
Merchant_B,dLocal,PSE,CO,1,5,6,5,1,0.8333,150706.96
Merchant_B,dLocal,PSE,CO,1,6,11,9,2,0.8182,111404.29
Merchant_B,dLocal,PSE,CO,1,7,20,19,1,0.95,146953.57
Merchant_B,dLocal,PSE,CO,1,8,37,35,2,0.9459,122855.7
Merchant_B,dLocal,PSE,CO,1,9,44,41,3,0.9318,116704.54
Merchant_B,dLocal,PSE,CO,1,10,105,93,12,0.8857,111819.48
Merchant_B,dLocal,PSE,CO,1,11,60,53,7,0.8833,118798.07
Merchant_B,dLocal,PSE,CO,1,12,78,67,11,0.859,118748.92
Merchant_B,dLocal,PSE,CO,1,13,59,49,10,0.8305,126807.23
Merchant_B,dLocal,PSE,CO,1,14,56,43,13,0.7679,112520.31
Merchant_B,dLocal,PSE,CO,1,15,55,51,4,0.9273,127687.63
Merchant_B,dLocal,PSE,CO,1,16,52,43,9,0.8269,114975.02
Merchant_B,dLocal,PSE,CO,1,17,57,48,9,0.8421,118424.52
Merchant_B,dLocal,PSE,CO,1,18,55,46,9,0.8364,130486.58
Merchant_B,dLocal,PSE,CO,1,19,37,34,3,0.9189,127673.11
Merchant_B,dLocal,PSE,CO,1,20,32,28,4,0.875,126887.32
Merchant_B,dLocal,PSE,CO,1,21,22,21,1,0.9545,120501.74
Merchant_B,dLocal,PSE,CO,1,22,7,7,0,1.0,159799.26
Merchant_B,dLocal,PSE,CO,1,23,3,3,0,1.0,134249.71
Merchant_B,dLocal,PSE,CO,2,0,6,5,1,0.8333,193225.97
Merchant_B,dLocal,PSE,CO,2,1,5,5,0,1.0,114429.29
Merchant_B,dLocal,PSE,CO,2,2,1,1,0,1.0,127755.95
Merchant_B,dLocal,PSE,CO,2,3,1,1,0,1.0,176142.71
Merchant_B,dLocal,PSE,CO,2,4,3,3,0,1.0,66798.86
Merchant_B,dLocal,PSE,CO,2,5,3,3,0,1.0,161096.32
Merchant_B,dLocal,PSE,CO,2,6,8,7,1,0.875,114208.86
Merchant_B,dLocal,PSE,CO,2,7,28,24,4,0.8571,114370.92
Merchant_B,dLocal,PSE,CO,2,8,36,33,3,0.9167,127586.34
Merchant_B,dLocal,PSE,CO,2,9,53,44,9,0.8302,105285.82
Merchant_B,dLocal,PSE,CO,2,10,56,47,9,0.8393,129371.43
Merchant_B,dLocal,PSE,CO,2,11,62,57,5,0.9194,117160.12
Merchant_B,dLocal,PSE,CO,2,12,71,60,11,0.8451,131816.15
Merchant_B,dLocal,PSE,CO,2,13,59,51,8,0.8644,115600.13
Merchant_B,dLocal,PSE,CO,2,14,75,65,10,0.8667,123576.29
Merchant_B,dLocal,PSE,CO,2,15,66,61,5,0.9242,118353.17
Merchant_B,dLocal,PSE,CO,2,16,52,46,6,0.8846,122201.25
Merchant_B,dLocal,PSE,CO,2,17,66,60,6,0.9091,119760.01
Merchant_B,dLocal,PSE,CO,2,18,34,29,5,0.8529,95417.12
Merchant_B,dLocal,PSE,CO,2,19,38,33,5,0.8684,127404.03
Merchant_B,dLocal,PSE,CO,2,20,22,19,3,0.8636,118607.81
Merchant_B,dLocal,PSE,CO,2,21,14,13,1,0.9286,125662.8
Merchant_B,dLocal,PSE,CO,2,22,6,6,0,1.0,152116.05
Merchant_B,dLocal,PSE,CO,2,23,8,7,1,0.875,82473.23
Merchant_B,dLocal,PSE,CO,3,0,5,5,0,1.0,80823.26
Merchant_B,dLocal,PSE,CO,3,1,2,2,0,1.0,83487.4
Merchant_B,dLocal,PSE,CO,3,2,1,0,1,0.0,98854.07
Merchant_B,dLocal,PSE,CO,3,4,3,3,0,1.0,134120.38
Merchant_B,dLocal,PSE,CO,3,5,2,2,0,1.0,105351.23
Merchant_B,dLocal,PSE,CO,3,6,8,8,0,1.0,103309.06
Merchant_B,dLocal,PSE,CO,3,7,23,22,1,0.9565,128746.07
Merchant_B,dLocal,PSE,CO,3,8,45,41,4,0.9111,119578.58
Merchant_B,dLocal,PSE,CO,3,9,54,47,7,0.8704,122620.72
Merchant_B,dLocal,PSE,CO,3,10,56,50,6,0.8929,130000.22
Merchant_B,dLocal,PSE,CO,3,11,85,76,9,0.8941,115047.74
Merchant_B,dLocal,PSE,CO,3,12,64,57,7,0.8906,119093.29
Merchant_B,dLocal,PSE,CO,3,13,58,48,10,0.8276,123025.49
Merchant_B,dLocal,PSE,CO,3,14,57,52,5,0.9123,131830.37
Merchant_B,dLocal,PSE,CO,3,15,58,51,7,0.8793,127328.12
Merchant_B,dLocal,PSE,CO,3,16,52,41,11,0.7885,115151.57
Merchant_B,dLocal,PSE,CO,3,17,55,49,6,0.8909,122320.04
Merchant_B,dLocal,PSE,CO,3,18,47,43,4,0.9149,97629.27
Merchant_B,dLocal,PSE,CO,3,19,43,37,6,0.8605,121474.14
Merchant_B,dLocal,PSE,CO,3,20,34,31,3,0.9118,118945.39
Merchant_B,dLocal,PSE,CO,3,21,16,15,1,0.9375,123873.53
Merchant_B,dLocal,PSE,CO,3,22,9,9,0,1.0,122537.39
Merchant_B,dLocal,PSE,CO,3,23,5,4,1,0.8,116916.74
Merchant_B,dLocal,PSE,CO,4,0,5,5,0,1.0,213199.25
Merchant_B,dLocal,PSE,CO,4,1,3,2,1,0.6667,137630.1
Merchant_B,dLocal,PSE,CO,4,2,2,1,1,0.5,129865.38
Merchant_B,dLocal,PSE,CO,4,3,1,0,1,0.0,88716.42
Merchant_B,dLocal,PSE,CO,4,4,1,1,0,1.0,228002.06
Merchant_B,dLocal,PSE,CO,4,5,4,3,1,0.75,96761.1
Merchant_B,dLocal,PSE,CO,4,6,13,12,1,0.9231,121734.66
Merchant_B,dLocal,PSE,CO,4,7,31,28,3,0.9032,120892.76
Merchant_B,dLocal,PSE,CO,4,8,48,42,6,0.875,126265.5
Merchant_B,dLocal,PSE,CO,4,9,51,42,9,0.8235,127516.41
Merchant_B,dLocal,PSE,CO,4,10,66,57,9,0.8636,115404.1
Merchant_B,dLocal,PSE,CO,4,11,85,70,15,0.8235,119907.4
Merchant_B,dLocal,PSE,CO,4,12,64,57,7,0.8906,132871.23
Merchant_B,dLocal,PSE,CO,4,13,66,56,10,0.8485,129479.6
Merchant_B,dLocal,PSE,CO,4,14,54,45,9,0.8333,116785.82
Merchant_B,dLocal,PSE,CO,4,15,73,63,10,0.863,128866.81
Merchant_B,dLocal,PSE,CO,4,16,45,33,12,0.7333,116990.45
Merchant_B,dLocal,PSE,CO,4,17,51,43,8,0.8431,127149.32
Merchant_B,dLocal,PSE,CO,4,18,54,47,7,0.8704,107594.24
Merchant_B,dLocal,PSE,CO,4,19,37,32,5,0.8649,121421.31
Merchant_B,dLocal,PSE,CO,4,20,25,24,1,0.96,106063.5
Merchant_B,dLocal,PSE,CO,4,21,19,18,1,0.9474,95350.04
Merchant_B,dLocal,PSE,CO,4,22,12,9,3,0.75,82540.04
Merchant_B,dLocal,PSE,CO,4,23,9,9,0,1.0,130596.34
Merchant_B,dLocal,PSE,CO,5,0,11,8,3,0.7273,114301.14
Merchant_B,dLocal,PSE,CO,5,1,5,5,0,1.0,155130.59
Merchant_B,dLocal,PSE,CO,5,3,1,1,0,1.0,52679.39
Merchant_B,dLocal,PSE,CO,5,4,3,2,1,0.6667,125572.78
Merchant_B,dLocal,PSE,CO,5,5,7,7,0,1.0,110444.19
Merchant_B,dLocal,PSE,CO,5,6,14,12,2,0.8571,112387.18
Merchant_B,dLocal,PSE,CO,5,7,26,18,8,0.6923,139636.51
Merchant_B,dLocal,PSE,CO,5,8,43,38,5,0.8837,115990.41
Merchant_B,dLocal,PSE,CO,5,9,63,57,6,0.9048,135262.51
Merchant_B,dLocal,PSE,CO,5,10,134,115,19,0.8582,116733.07
Merchant_B,dLocal,PSE,CO,5,11,57,47,10,0.8246,119220.3
Merchant_B,dLocal,PSE,CO,5,12,65,59,6,0.9077,103410.48
Merchant_B,dLocal,PSE,CO,5,13,59,55,4,0.9322,124940.94
Merchant_B,dLocal,PSE,CO,5,14,43,34,9,0.7907,149695.82
Merchant_B,dLocal,PSE,CO,5,15,60,54,6,0.9,124564.63
Merchant_B,dLocal,PSE,CO,5,16,53,44,9,0.8302,134055.05
Merchant_B,dLocal,PSE,CO,5,17,50,46,4,0.92,119942.36
Merchant_B,dLocal,PSE,CO,5,18,34,32,2,0.9412,139903.86
Merchant_B,dLocal,PSE,CO,5,19,36,34,2,0.9444,138177.44
Merchant_B,dLocal,PSE,CO,5,20,29,27,2,0.931,127932.85
Merchant_B,dLocal,PSE,CO,5,21,10,9,1,0.9,99070.75
Merchant_B,dLocal,PSE,CO,5,22,7,3,4,0.4286,138209.33
Merchant_B,dLocal,PSE,CO,5,23,5,3,2,0.6,133221.15
Merchant_B,dLocal,PSE,CO,6,0,3,3,0,1.0,122546.84
