minute,detection_level,merchant,provider,payment_method,country,issuing_bank,weekday,hour,attempts,approvals,declines,approval_rate,dominant_decline_code,injected_incident_id,injected_records,injected_share,incident_ids
2026-08-31 10:00:00,L4_BANK_COUNTRY,,,,MX,,0,10,256,223,33,0.87109375,INVALID_CARD,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,32,29,3,0.90625,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,44,40,4,0.9090909090909091,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,26,24,2,0.9230769230769231,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,46,42,4,0.9130434782608695,INVALID_CARD,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,42,37,5,0.8809523809523809,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,25,22,3,0.88,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,29,26,3,0.896551724137931,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,35,31,4,0.8857142857142857,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,36,33,3,0.9166666666666666,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,40,37,3,0.925,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,40,37,3,0.925,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,BR,,0,10,266,248,18,0.9323308270676691,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,CO,,0,10,278,255,23,0.9172661870503597,INVALID_CARD,,0,0.0,
2026-08-31 10:01:00,L4_BANK_COUNTRY,,,,MX,,0,10,261,224,37,0.8582375478927203,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,40,36,4,0.9,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,53,46,7,0.8679245283018868,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,42,37,5,0.8809523809523809,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,40,35,5,0.875,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,42,39,3,0.9285714285714286,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,29,29,0,1.0,,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,21,18,3,0.8571428571428571,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,45,39,6,0.8666666666666667,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,35,29,6,0.8285714285714286,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,30,28,2,0.9333333333333333,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,36,29,7,0.8055555555555556,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,BR,,0,10,290,271,19,0.9344827586206896,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,CO,,0,10,249,223,26,0.8955823293172691,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:02:00,L4_BANK_COUNTRY,,,,MX,,0,10,248,224,24,0.9032258064516129,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,35,34,1,0.9714285714285714,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,36,34,2,0.9444444444444444,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,33,25,8,0.7575757575757576,PROCESSOR_ERROR,INC-001,10,0.30303030303030304,INC-001
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,59,55,4,0.9322033898305084,INVALID_CARD,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,31,30,1,0.967741935483871,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,32,27,5,0.84375,INSUFFICIENT_FUNDS,INC-001,4,0.125,INC-001
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,43,31,12,0.7209302325581395,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,32,30,2,0.9375,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,25,21,4,0.84,PROCESSOR_ERROR,INC-001,8,0.32,INC-001
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,39,32,7,0.8205128205128205,PROCESSOR_ERROR,INC-001,7,0.1794871794871795,INC-001
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,34,32,2,0.9411764705882353,INVALID_CARD,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,BR,,0,10,268,209,59,0.7798507462686567,PROCESSOR_ERROR,INC-001,90,0.3358208955223881,INC-001
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,CO,,0,10,262,235,27,0.8969465648854962,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:03:00,L4_BANK_COUNTRY,,,,MX,,0,10,271,246,25,0.9077490774907749,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,30,23,7,0.7666666666666667,ISSUER_UNAVAILABLE,INC-002,7,0.23333333333333334,INC-002
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,58,54,4,0.9310344827586207,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,29,27,2,0.9310344827586207,DO_NOT_HONOR,INC-001,7,0.2413793103448276,INC-001
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,35,28,7,0.8,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,31,27,4,0.8709677419354839,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,32,29,3,0.90625,PROCESSOR_ERROR,INC-001,10,0.3125,INC-001
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,35,31,4,0.8857142857142857,INVALID_CARD,,0,0.0,
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,52,49,3,0.9423076923076923,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,28,25,3,0.8928571428571429,PROCESSOR_ERROR,INC-001,10,0.35714285714285715,INC-001
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,29,25,4,0.8620689655172413,PROCESSOR_ERROR,INC-001,9,0.3103448275862069,INC-001
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,34,30,4,0.8823529411764706,INVALID_CARD,,0,0.0,
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,BR,,0,10,256,201,55,0.78515625,PROCESSOR_ERROR,INC-001,89,0.34765625,INC-001
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,CO,,0,10,294,265,29,0.9013605442176871,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:04:00,L4_BANK_COUNTRY,,,,MX,,0,10,257,228,29,0.8871595330739299,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,33,26,7,0.7878787878787878,ISSUER_UNAVAILABLE,INC-002,10,0.30303030303030304,INC-002
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,50,47,3,0.94,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,29,21,8,0.7241379310344828,PROCESSOR_ERROR,INC-001,12,0.41379310344827586,INC-001
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,48,45,3,0.9375,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,32,30,2,0.9375,INVALID_CARD,,0,0.0,
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,23,18,5,0.782608695652174,INVALID_CARD,INC-001,6,0.2608695652173913,INC-001
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,31,25,6,0.8064516129032258,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,39,34,5,0.8717948717948718,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,38,31,7,0.8157894736842105,PROCESSOR_ERROR,INC-001,10,0.2631578947368421,INC-001
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,31,24,7,0.7741935483870968,PROCESSOR_ERROR,INC-001,8,0.25806451612903225,INC-001
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,32,31,1,0.96875,INVALID_CARD,,0,0.0,
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,BR,,0,10,289,231,58,0.7993079584775087,PROCESSOR_ERROR,INC-001,100,0.3460207612456747,INC-001
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,CO,,0,10,263,233,30,0.8859315589353612,INVALID_CARD,,0,0.0,
2026-08-31 10:05:00,L4_BANK_COUNTRY,,,,MX,,0,10,262,232,30,0.8854961832061069,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,39,30,9,0.7692307692307693,ISSUER_UNAVAILABLE,INC-002,8,0.20512820512820512,INC-002
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,37,35,2,0.9459459459459459,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,38,29,9,0.7631578947368421,PROCESSOR_ERROR,INC-001,12,0.3157894736842105,INC-001
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,40,36,4,0.9,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,35,31,4,0.8857142857142857,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,35,23,12,0.6571428571428571,PROCESSOR_ERROR,INC-001,18,0.5142857142857142,INC-001
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,40,37,3,0.925,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,40,36,4,0.9,INVALID_CARD,,0,0.0,
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,32,26,6,0.8125,PROCESSOR_ERROR,INC-001,9,0.28125,INC-001
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,38,25,13,0.6578947368421053,PROCESSOR_ERROR,INC-001,14,0.3684210526315789,INC-001
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,31,28,3,0.9032258064516129,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,BR,,0,10,266,215,51,0.8082706766917294,PROCESSOR_ERROR,INC-001,88,0.3308270676691729,INC-001
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,CO,,0,10,283,257,26,0.9081272084805654,INVALID_CARD,,0,0.0,
2026-08-31 10:06:00,L4_BANK_COUNTRY,,,,MX,,0,10,246,217,29,0.8821138211382114,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,25,18,7,0.72,ISSUER_UNAVAILABLE,INC-002,7,0.28,INC-002
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,45,42,3,0.9333333333333333,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,30,26,4,0.8666666666666667,PROCESSOR_ERROR,INC-001,8,0.26666666666666666,INC-001
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,41,36,5,0.8780487804878049,INVALID_CARD,,0,0.0,
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,39,38,1,0.9743589743589743,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,20,15,5,0.75,PROCESSOR_ERROR,INC-001,7,0.35,INC-001
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,33,31,2,0.9393939393939394,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,47,42,5,0.8936170212765957,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,35,24,11,0.6857142857142857,PROCESSOR_ERROR,INC-001,15,0.42857142857142855,INC-001
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,33,27,6,0.8181818181818182,PROCESSOR_ERROR,INC-001,8,0.24242424242424243,INC-001
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,25,23,2,0.92,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,BR,,0,10,272,209,63,0.7683823529411765,PROCESSOR_ERROR,INC-001,98,0.3602941176470588,INC-001
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,CO,,0,10,293,267,26,0.9112627986348123,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:07:00,L4_BANK_COUNTRY,,,,MX,,0,10,262,226,36,0.8625954198473282,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,20,10,10,0.5,ISSUER_UNAVAILABLE,INC-002,10,0.5,INC-002
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,51,47,4,0.9215686274509803,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,29,26,3,0.896551724137931,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,50,47,3,0.94,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,42,39,3,0.9285714285714286,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,22,21,1,0.9545454545454546,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,28,24,4,0.8571428571428571,INVALID_CARD,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,47,46,1,0.9787234042553191,INVALID_CARD,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,30,29,1,0.9666666666666667,INVALID_CARD,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,37,33,4,0.8918918918918919,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,43,39,4,0.9069767441860465,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,BR,,0,10,277,254,23,0.9169675090252708,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,CO,,0,10,277,253,24,0.9133574007220217,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:08:00,L4_BANK_COUNTRY,,,,MX,,0,10,247,211,36,0.854251012145749,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,34,32,2,0.9411764705882353,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,42,39,3,0.9285714285714286,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,35,31,4,0.8857142857142857,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,48,44,4,0.9166666666666666,INVALID_CARD,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,30,29,1,0.9666666666666667,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,31,28,3,0.9032258064516129,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,28,24,4,0.8571428571428571,INVALID_CARD,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,53,44,9,0.8301886792452831,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,29,28,1,0.9655172413793104,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,25,21,4,0.84,INVALID_CARD,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,30,27,3,0.9,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,BR,,0,10,264,249,15,0.9431818181818182,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,CO,,0,10,272,244,28,0.8970588235294118,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:09:00,L4_BANK_COUNTRY,,,,MX,,0,10,279,254,25,0.910394265232975,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,36,35,1,0.9722222222222222,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,37,33,4,0.8918918918918919,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,31,29,2,0.9354838709677419,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,55,50,5,0.9090909090909091,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,37,32,5,0.8648648648648649,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,38,32,6,0.8421052631578947,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,38,35,3,0.9210526315789473,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,48,43,5,0.8958333333333334,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,25,21,4,0.84,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,32,29,3,0.90625,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,21,20,1,0.9523809523809523,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,BR,,0,10,267,246,21,0.9213483146067416,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,CO,,0,10,246,216,30,0.8780487804878049,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:10:00,L4_BANK_COUNTRY,,,,MX,,0,10,289,261,28,0.903114186851211,INVALID_CARD,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,MX,BBVA,0,10,31,27,4,0.8709677419354839,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,CO,Banco de Bogota,0,10,53,45,8,0.8490566037735849,INVALID_CARD,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,BR,Banco do Brasil,0,10,33,30,3,0.9090909090909091,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,CO,Bancolombia,0,10,36,31,5,0.8611111111111112,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,MX,Banorte,0,10,43,38,5,0.8837209302325582,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,BR,Bradesco,0,10,37,32,5,0.8648648648648649,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,MX,Citibanamex,0,10,30,29,1,0.9666666666666667,INVALID_CARD,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,CO,Davivienda,0,10,41,40,1,0.975609756097561,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,BR,Itau,0,10,25,23,2,0.92,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,BR,Nubank,0,10,32,30,2,0.9375,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,MX,Santander,0,10,39,33,6,0.8461538461538461,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,BR,,0,10,268,251,17,0.9365671641791045,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,CO,,0,10,255,229,26,0.8980392156862745,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:11:00,L4_BANK_COUNTRY,,,,MX,,0,10,277,246,31,0.8880866425992779,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,PIX,BR,,0,10,48,44,4,0.9166666666666666,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,PSE,CO,,0,10,50,49,1,0.98,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,card,BR,,0,10,38,38,0,1.0,,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,card,CO,,0,10,42,37,5,0.8809523809523809,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,card,MX,,0,10,45,42,3,0.9333333333333333,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,cash_in_store,MX,,0,10,42,37,5,0.8809523809523809,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,wallet,BR,,0,10,51,50,1,0.9803921568627451,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,wallet,CO,,0,10,48,42,6,0.875,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Adyen,wallet,MX,,0,10,50,45,5,0.9,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,PIX,BR,,0,10,44,41,3,0.9318181818181818,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,PSE,CO,,0,10,35,30,5,0.8571428571428571,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,card,BR,,0,10,50,44,6,0.88,INSUFFICIENT_FUNDS,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,card,CO,,0,10,51,47,4,0.9215686274509803,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,card,MX,,0,10,38,33,5,0.868421052631579,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,cash_in_store,MX,,0,10,39,31,8,0.7948717948717948,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,BR,,0,10,55,52,3,0.9454545454545454,SUSPECTED_FRAUD,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,CO,,0,10,42,37,5,0.8809523809523809,DO_NOT_HONOR,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,MX,,0,10,37,33,4,0.8918918918918919,INVALID_CARD,,0,0.0,
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,PIX,BR,,0,10,36,35,1,0.9722222222222222,INVALID_CARD,,0,0.0,
