transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,amount,currency,status,decline_code,is_retry,injected_incident_id
live_8a5d17bff9da,2026-08-31 10:05:00,Merchant_A,Stripe,card,CO,Banco de Bogota,125215.67,COP,approved,,False,
live_9fb836bc9bdc,2026-08-31 10:05:00,Merchant_A,Adyen,cash_in_store,MX,,1412.82,MXN,declined,INSUFFICIENT_FUNDS,False,
live_b2b59bdea205,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,CO,,304940.83,COP,approved,,False,
live_a9dc0e44e0de,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,BR,,375.7,BRL,approved,,False,INC-001
live_5bea0dcd15f6,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,CO,,123452.97,COP,approved,,False,
live_3e8c7b6aa96e,2026-08-31 10:05:00,Merchant_A,dLocal,card,BR,Bradesco,395.59,BRL,declined,INSUFFICIENT_FUNDS,False,
live_0a83e50b49fd,2026-08-31 10:05:00,Merchant_B,Stripe,PIX,BR,,221.56,BRL,approved,,False,
live_c42a905e7572,2026-08-31 10:05:00,Merchant_A,Stripe,card,MX,Citibanamex,2093.98,MXN,approved,,False,
live_6ba9159bf7da,2026-08-31 10:05:00,Merchant_C,Stripe,card,MX,Santander,990.04,MXN,approved,,False,
live_091ff1daf226,2026-08-31 10:05:00,Merchant_C,Stripe,card,BR,Itau,236.33,BRL,approved,,False,
live_ffc972619e35,2026-08-31 10:05:00,Merchant_C,dLocal,PIX,BR,,146.29,BRL,approved,,False,
live_749b15014f9c,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,MX,,1448.61,MXN,approved,,False,
live_6dad172d147a,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,BR,,418.75,BRL,approved,,False,
live_ceb69adafa9f,2026-08-31 10:05:00,Merchant_C,Adyen,wallet,BR,,200.42,BRL,approved,,False,INC-001
live_cf395071030d,2026-08-31 10:05:00,Merchant_C,Stripe,PSE,CO,,160351.59,COP,approved,,False,
live_8d9b531be681,2026-08-31 10:05:00,Merchant_A,Stripe,card,MX,BBVA,145.72,MXN,declined,ISSUER_UNAVAILABLE,False,INC-002
live_f0c57029b660,2026-08-31 10:05:00,Merchant_A,dLocal,card,CO,Davivienda,132947.94,COP,approved,,False,
live_d7f65a71fadd,2026-08-31 10:05:00,Merchant_C,Stripe,PIX,BR,,352.44,BRL,approved,,False,
live_444f2017dca2,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,CO,,239513.09,COP,approved,,False,
live_245b797375fd,2026-08-31 10:05:00,Merchant_A,Adyen,card,CO,Banco de Bogota,66042.68,COP,approved,,False,
live_6a1ed030543b,2026-08-31 10:05:00,Merchant_B,Adyen,PIX,BR,,75.46,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_09c4c97fd40a,2026-08-31 10:05:00,Merchant_A,Adyen,card,CO,Banco de Bogota,57320.04,COP,approved,,False,
live_0ab58c5e82af,2026-08-31 10:05:00,Merchant_A,Adyen,card,BR,Banco do Brasil,66.15,BRL,approved,,False,INC-001
live_28b90f54a056,2026-08-31 10:05:00,Merchant_B,dLocal,wallet,CO,,213566.02,COP,approved,,False,
live_dfd300238cd8,2026-08-31 10:05:00,Merchant_C,Adyen,wallet,BR,,527.78,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_b6c168071c74,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,CO,,142415.16,COP,approved,,False,
live_488280849d74,2026-08-31 10:05:00,Merchant_C,dLocal,cash_in_store,MX,,1510.65,MXN,approved,,False,
live_9e607e91ee5a,2026-08-31 10:05:00,Merchant_B,dLocal,PSE,CO,,129377.09,COP,approved,,False,
live_307850e9b5d6,2026-08-31 10:05:00,Merchant_C,dLocal,cash_in_store,MX,,852.44,MXN,approved,,False,
live_483f3c85fdeb,2026-08-31 10:05:00,Merchant_C,Stripe,wallet,CO,,96687.37,COP,approved,,False,
live_d3e27d7d5e40,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,MX,,744.8,MXN,approved,,False,
live_6a6037596fad,2026-08-31 10:05:00,Merchant_B,Stripe,PIX,BR,,32.35,BRL,approved,,False,
live_3d4ce18e7c60,2026-08-31 10:05:00,Merchant_C,Adyen,wallet,CO,,138497.83,COP,approved,,False,
live_602c77381e20,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,BR,,273.55,BRL,declined,INVALID_CARD,False,
live_b697836330b5,2026-08-31 10:05:00,Merchant_A,Adyen,wallet,MX,,1272.68,MXN,approved,,False,
live_0d8dfde8d520,2026-08-31 10:05:00,Merchant_B,Adyen,card,BR,Bradesco,294.96,BRL,approved,,False,INC-001
live_37e954d7da13,2026-08-31 10:05:00,Merchant_A,Adyen,PIX,BR,,253.97,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_536068a86857,2026-08-31 10:05:00,Merchant_C,dLocal,PIX,BR,,140.61,BRL,approved,,False,
live_7492892d5625,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,MX,,936.08,MXN,approved,,False,
live_48dc82b64f14,2026-08-31 10:05:00,Merchant_B,dLocal,PIX,BR,,398.12,BRL,approved,,False,
live_894b6a3250ef,2026-08-31 10:05:00,Merchant_B,Stripe,card,CO,Bancolombia,39966.27,COP,approved,,False,
live_30316ba1b365,2026-08-31 10:05:00,Merchant_A,Stripe,PSE,CO,,126123.16,COP,approved,,False,
live_0ca4d11f86e9,2026-08-31 10:05:00,Merchant_B,Stripe,card,BR,Nubank,317.29,BRL,approved,,False,
live_0e81aede141e,2026-08-31 10:05:00,Merchant_B,Stripe,card,MX,Banorte,540.97,MXN,approved,,False,
live_0ff70bbcc4dc,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,MX,,606.07,MXN,approved,,False,
live_d72d4b0a6f17,2026-08-31 10:05:00,Merchant_A,dLocal,card,MX,Banorte,1015.31,MXN,declined,SUSPECTED_FRAUD,False,
live_ea1eb2673169,2026-08-31 10:05:00,Merchant_B,dLocal,cash_in_store,MX,,333.29,MXN,approved,,False,
live_8cddba48d1f3,2026-08-31 10:05:00,Merchant_A,Stripe,card,MX,BBVA,1074.96,MXN,approved,,False,INC-002
live_4e2a4998083a,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,MX,,452.32,MXN,approved,,False,
live_0d9b0ae6cf1c,2026-08-31 10:05:00,Merchant_C,Stripe,wallet,MX,,1431.43,MXN,approved,,False,
live_74e1d8ab0dea,2026-08-31 10:05:00,Merchant_C,Adyen,cash_in_store,MX,,2068.91,MXN,approved,,False,
live_25931e20079e,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,MX,,469.62,MXN,approved,,False,
live_ab625a01e5f2,2026-08-31 10:05:00,Merchant_A,dLocal,PIX,BR,,365.47,BRL,approved,,False,
live_5d6b2494c93e,2026-08-31 10:05:00,Merchant_A,Adyen,cash_in_store,MX,,536.63,MXN,approved,,False,
live_319d9511d8f3,2026-08-31 10:05:00,Merchant_B,dLocal,cash_in_store,MX,,1420.48,MXN,approved,,False,
live_52ee8681287f,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,BR,,77.56,BRL,approved,,False,
live_243e53a45599,2026-08-31 10:05:00,Merchant_A,Adyen,PSE,CO,,153641.07,COP,approved,,False,
live_5018029b6498,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,BR,,140.32,BRL,approved,,False,
live_104ab4504e67,2026-08-31 10:05:00,Merchant_B,Adyen,PSE,CO,,105511.08,COP,approved,,False,
live_e13a92b54d7e,2026-08-31 10:05:00,Merchant_B,dLocal,wallet,BR,,115.04,BRL,approved,,False,
live_7cc7f77a792a,2026-08-31 10:05:00,Merchant_C,Stripe,PSE,CO,,177564.53,COP,approved,,False,
live_4f598d57518b,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,MX,,481.51,MXN,approved,,False,
live_6b5f9a77ba9a,2026-08-31 10:05:00,Merchant_B,dLocal,cash_in_store,MX,,1175.98,MXN,approved,,False,
live_c56e1f9735db,2026-08-31 10:05:00,Merchant_A,Stripe,PSE,CO,,95913.14,COP,approved,,False,
live_527881a2b9e4,2026-08-31 10:05:00,Merchant_C,dLocal,card,BR,Banco do Brasil,261.68,BRL,approved,,False,
live_2d9d4355cf82,2026-08-31 10:05:00,Merchant_B,Adyen,PSE,CO,,130342.91,COP,approved,,False,
live_1f103646ea92,2026-08-31 10:05:00,Merchant_C,Stripe,wallet,CO,,66672.27,COP,approved,,False,
live_07a61e2416b9,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,CO,,134725.7,COP,approved,,False,
live_2c36d0d79dc9,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,BR,,524.85,BRL,approved,,False,
live_c8c069c8c1a9,2026-08-31 10:05:00,Merchant_C,Stripe,cash_in_store,MX,,510.95,MXN,approved,,False,
live_0d59fef59a2e,2026-08-31 10:05:00,Merchant_A,Stripe,PIX,BR,,467.49,BRL,approved,,False,
live_a8f2d6747015,2026-08-31 10:05:00,Merchant_C,dLocal,card,MX,Citibanamex,1649.05,MXN,approved,,False,
live_7b6903f4882d,2026-08-31 10:05:00,Merchant_B,Adyen,card,MX,BBVA,491.92,MXN,approved,,False,
live_c10966dd5eba,2026-08-31 10:05:00,Merchant_A,Adyen,PSE,CO,,18146.18,COP,approved,,False,
live_f8bbdead15b8,2026-08-31 10:05:00,Merchant_B,Adyen,PIX,BR,,328.31,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_1692a248ee4e,2026-08-31 10:05:00,Merchant_B,Stripe,card,CO,Bancolombia,81681.47,COP,approved,,False,
live_ecae7be610d0,2026-08-31 10:05:00,Merchant_C,Adyen,card,MX,Santander,1834.3,MXN,approved,,False,
live_b134bad972ba,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,BR,,285.57,BRL,approved,,False,
live_f5dfdacfd113,2026-08-31 10:05:00,Merchant_A,Stripe,card,CO,Bancolombia,63846.04,COP,approved,,False,
live_fb263de0ea1c,2026-08-31 10:05:00,Merchant_A,Adyen,PSE,CO,,39698.83,COP,approved,,False,
live_3d55c85d4a86,2026-08-31 10:05:00,Merchant_C,dLocal,PIX,BR,,454.38,BRL,approved,,False,
live_a065347c345a,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,BR,,188.61,BRL,approved,,False,
live_ec9a312dd733,2026-08-31 10:05:00,Merchant_C,Adyen,card,CO,Banco de Bogota,123068.02,COP,approved,,False,
live_028046ca68ed,2026-08-31 10:05:00,Merchant_C,Stripe,PIX,BR,,432.93,BRL,approved,,False,
live_1d4367fdfca0,2026-08-31 10:05:00,Merchant_A,dLocal,card,CO,Davivienda,86101.92,COP,approved,,False,
live_05e6e90342c4,2026-08-31 10:05:00,Merchant_A,Stripe,card,MX,Santander,877.04,MXN,approved,,False,
live_eca6cb1562e4,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,BR,,277.35,BRL,approved,,False,INC-001
live_90bcadc23096,2026-08-31 10:05:00,Merchant_A,Adyen,PSE,CO,,167832.72,COP,approved,,False,
live_03e922ab00c6,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,CO,,161352.1,COP,approved,,False,
live_3480d4633140,2026-08-31 10:05:00,Merchant_B,Adyen,PIX,BR,,244.78,BRL,approved,,False,INC-001
live_42a709ef4a87,2026-08-31 10:05:00,Merchant_B,Stripe,PSE,CO,,124455.43,COP,approved,,False,
live_f99ee095c333,2026-08-31 10:05:00,Merchant_B,Adyen,PSE,CO,,93975.47,COP,approved,,False,
live_1db38ea348af,2026-08-31 10:05:00,Merchant_B,dLocal,card,CO,Bancolombia,16567.13,COP,approved,,False,
live_c2ab9de08f0a,2026-08-31 10:05:00,Merchant_C,dLocal,cash_in_store,MX,,1028.8,MXN,approved,,False,
live_bb2429beb386,2026-08-31 10:05:00,Merchant_C,Adyen,cash_in_store,MX,,1846.1,MXN,approved,,False,
live_6db971e65323,2026-08-31 10:05:00,Merchant_B,Stripe,PSE,CO,,58139.66,COP,approved,,False,
live_fc025a7e87a6,2026-08-31 10:05:00,Merchant_C,Stripe,card,MX,BBVA,513.49,MXN,approved,,False,
live_957b2feead49,2026-08-31 10:05:00,Merchant_C,dLocal,PSE,CO,,59049.06,COP,approved,,False,
live_072c35e5ab31,2026-08-31 10:05:00,Merchant_B,Adyen,cash_in_store,MX,,1262.3,MXN,approved,,False,
live_7edb963be0c9,2026-08-31 10:05:00,Merchant_C,Adyen,card,CO,Bancolombia,151393.98,COP,approved,,False,
live_dd598df37530,2026-08-31 10:05:00,Merchant_B,Stripe,PIX,BR,,254.63,BRL,approved,,False,
live_4d4ca0bf15ae,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,BR,,133.12,BRL,declined,SUSPECTED_FRAUD,False,
live_e258d04a4d83,2026-08-31 10:05:00,Merchant_B,Stripe,card,CO,Davivienda,126466.38,COP,approved,,False,
live_b4ffe172cbb7,2026-08-31 10:05:00,Merchant_C,Stripe,PSE,CO,,12000.0,COP,approved,,False,
live_f4f925a2d866,2026-08-31 10:05:00,Merchant_A,Adyen,wallet,BR,,302.95,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_b906ce852987,2026-08-31 10:05:00,Merchant_B,Adyen,cash_in_store,MX,,1335.76,MXN,approved,,False,
live_9dd682115440,2026-08-31 10:05:00,Merchant_C,Adyen,wallet,CO,,32416.06,COP,declined,SUSPECTED_FRAUD,False,
live_a458f4c4414b,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,BR,,34.8,BRL,approved,,False,
live_5fdeb2b918f6,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,CO,,230560.65,COP,approved,,False,
live_4c2b58be82eb,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,MX,,594.12,MXN,approved,,False,
live_cc7619e399e6,2026-08-31 10:05:00,Merchant_B,dLocal,PSE,CO,,199516.35,COP,approved,,False,
live_893fe2757444,2026-08-31 10:05:00,Merchant_B,dLocal,PSE,CO,,109220.16,COP,approved,,False,
live_355dec049109,2026-08-31 10:05:00,Merchant_A,Adyen,wallet,BR,,254.09,BRL,approved,,False,INC-001
live_82efbfd26da6,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,MX,,1119.21,MXN,declined,SUSPECTED_FRAUD,False,
live_b310488c6c80,2026-08-31 10:05:00,Merchant_C,Adyen,card,MX,BBVA,458.0,MXN,approved,,False,
live_61ac41185e3a,2026-08-31 10:05:00,Merchant_A,Stripe,card,CO,Banco de Bogota,129274.8,COP,approved,,False,
live_55067a6bf365,2026-08-31 10:05:00,Merchant_B,Stripe,PSE,CO,,93295.74,COP,approved,,False,
live_9c201d758770,2026-08-31 10:05:00,Merchant_A,Stripe,cash_in_store,MX,,239.75,MXN,approved,,False,
live_88c3070cd43e,2026-08-31 10:05:00,Merchant_A,Adyen,PIX,BR,,334.0,BRL,approved,,False,INC-001
live_100f557ea48c,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,MX,,768.35,MXN,approved,,False,
live_721c6e10031b,2026-08-31 10:05:00,Merchant_C,dLocal,card,CO,Bancolombia,109008.26,COP,approved,,False,
live_cc58f8d6149d,2026-08-31 10:05:00,Merchant_B,Stripe,PIX,BR,,86.37,BRL,approved,,False,
live_ea09c9d832c9,2026-08-31 10:05:00,Merchant_C,Stripe,PIX,BR,,534.62,BRL,approved,,False,
live_92c8d79f75ff,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,CO,,181369.99,COP,approved,,False,
live_e22746abaf85,2026-08-31 10:05:00,Merchant_C,Adyen,PIX,BR,,434.26,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_a50bad77780b,2026-08-31 10:05:00,Merchant_B,Stripe,card,CO,Banco de Bogota,98618.87,COP,approved,,False,
live_b765d6b25aee,2026-08-31 10:05:00,Merchant_A,Adyen,card,MX,Citibanamex,90.0,MXN,approved,,False,
live_0a80dd8795d9,2026-08-31 10:05:00,Merchant_A,Adyen,cash_in_store,MX,,1876.46,MXN,approved,,False,
live_49380a53337f,2026-08-31 10:05:00,Merchant_A,Adyen,PSE,CO,,115723.17,COP,approved,,False,
live_14dadcfd1271,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,BR,,160.19,BRL,approved,,False,INC-001
live_9b56fb42299f,2026-08-31 10:05:00,Merchant_A,Adyen,wallet,MX,,1108.4,MXN,approved,,False,
live_fad971a08d58,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,BR,,466.74,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_e7f65ed346a8,2026-08-31 10:05:00,Merchant_C,Adyen,card,CO,Banco de Bogota,118386.46,COP,approved,,False,
live_5c8ac15ca7c1,2026-08-31 10:05:00,Merchant_A,dLocal,PSE,CO,,209500.26,COP,approved,,False,
live_862be554aa46,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,BR,,453.28,BRL,approved,,False,
live_a238d76f185a,2026-08-31 10:05:00,Merchant_C,Adyen,cash_in_store,MX,,361.81,MXN,approved,,False,
live_5fa55ab620cb,2026-08-31 10:05:00,Merchant_C,Adyen,PSE,CO,,72834.69,COP,approved,,False,
live_30013f174cad,2026-08-31 10:05:00,Merchant_A,Adyen,PIX,BR,,433.21,BRL,approved,,False,INC-001
live_9472fca0dc2b,2026-08-31 10:05:00,Merchant_A,Stripe,PSE,CO,,12000.0,COP,approved,,False,
live_92850e8d73c2,2026-08-31 10:05:00,Merchant_B,dLocal,PSE,CO,,109538.1,COP,approved,,False,
live_dae3fee49407,2026-08-31 10:05:00,Merchant_C,Adyen,wallet,CO,,19841.82,COP,approved,,False,
live_2b096a1015b6,2026-08-31 10:05:00,Merchant_B,dLocal,PSE,CO,,86641.23,COP,declined,SUSPECTED_FRAUD,False,
live_3356e8db8e1f,2026-08-31 10:05:00,Merchant_A,Adyen,PIX,BR,,232.19,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_2241072951be,2026-08-31 10:05:00,Merchant_A,Adyen,PIX,BR,,222.68,BRL,declined,PROCESSOR_ERROR,False,INC-001
live_464510601bc3,2026-08-31 10:05:00,Merchant_C,Stripe,wallet,CO,,81341.71,COP,approved,,False,
live_aa1e0651628e,2026-08-31 10:05:00,Merchant_A,Adyen,PSE,CO,,43199.94,COP,approved,,False,
live_3fda0c0d15a3,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,MX,,2045.96,MXN,approved,,False,
live_43c01b46e917,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,MX,,1833.73,MXN,approved,,False,
live_77f71bdaed7b,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,MX,,318.97,MXN,approved,,False,
live_b0f86e2ffe2d,2026-08-31 10:05:00,Merchant_C,Stripe,PSE,CO,,230748.17,COP,approved,,False,
live_f4d20138290b,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,MX,,700.27,MXN,approved,,False,
live_215d9cde3025,2026-08-31 10:05:00,Merchant_C,dLocal,card,MX,Santander,964.59,MXN,approved,,False,
live_f38db21c4545,2026-08-31 10:05:00,Merchant_C,dLocal,card,CO,Banco de Bogota,115570.82,COP,approved,,False,
live_c1015a445540,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,MX,,570.13,MXN,approved,,False,
live_4d586e4bb8aa,2026-08-31 10:05:00,Merchant_A,Adyen,card,CO,Banco de Bogota,188869.66,COP,approved,,False,
live_9a4ce31f3602,2026-08-31 10:05:00,Merchant_B,Stripe,PIX,BR,,300.14,BRL,approved,,False,
live_c222ba740587,2026-08-31 10:05:00,Merchant_A,Adyen,PIX,BR,,203.75,BRL,approved,,False,INC-001
live_4ac8f2d44231,2026-08-31 10:05:00,Merchant_B,dLocal,wallet,BR,,71.27,BRL,approved,,False,
live_2c367095a5c5,2026-08-31 10:05:00,Merchant_B,Adyen,PSE,CO,,57448.35,COP,approved,,False,
live_4cda287c93dc,2026-08-31 10:05:00,Merchant_B,dLocal,card,CO,Bancolombia,12000.0,COP,approved,,False,
live_6ce1e607e153,2026-08-31 10:05:00,Merchant_B,Stripe,cash_in_store,MX,,906.11,MXN,approved,,False,
live_08371d57a04c,2026-08-31 10:05:00,Merchant_C,Stripe,card,CO,Banco de Bogota,36233.41,COP,approved,,False,
live_6d4fb550cf69,2026-08-31 10:05:00,Merchant_A,Stripe,card,MX,Santander,767.22,MXN,approved,,False,
live_49f9fca106a8,2026-08-31 10:05:00,Merchant_C,Stripe,wallet,CO,,215907.13,COP,approved,,False,
live_2814da539fd6,2026-08-31 10:05:00,Merchant_C,Adyen,wallet,CO,,203950.97,COP,approved,,False,
live_fc942a4b8c16,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,BR,,274.84,BRL,declined,DO_NOT_HONOR,False,
live_1573a60cb695,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,MX,,856.46,MXN,approved,,False,
live_333fcd025665,2026-08-31 10:05:00,Merchant_B,dLocal,PSE,CO,,251591.22,COP,approved,,False,
live_c7bf22c77d28,2026-08-31 10:05:00,Merchant_C,dLocal,card,CO,Davivienda,156452.93,COP,declined,INSUFFICIENT_FUNDS,False,
live_0119d3d376eb,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,CO,,97053.55,COP,approved,,False,
live_fb388cbe1c64,2026-08-31 10:05:00,Merchant_B,Stripe,cash_in_store,MX,,186.99,MXN,declined,INVALID_CARD,False,
live_f1fdaedf6bfc,2026-08-31 10:05:00,Merchant_B,Adyen,PSE,CO,,147571.13,COP,approved,,False,
live_6235d335d508,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,BR,,412.69,BRL,declined,INSUFFICIENT_FUNDS,False,
live_6ece93080b33,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,BR,,178.94,BRL,declined,INVALID_CARD,False,
live_f6dc4258456e,2026-08-31 10:05:00,Merchant_C,Stripe,card,MX,Santander,1045.6,MXN,approved,,False,
live_eb7ff908651e,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,CO,,94549.87,COP,declined,SUSPECTED_FRAUD,False,
live_fcb400ef9eaa,2026-08-31 10:05:00,Merchant_C,dLocal,card,MX,Santander,807.98,MXN,approved,,False,
live_3c772e85119f,2026-08-31 10:05:00,Merchant_B,Stripe,PIX,BR,,28.0,BRL,approved,,False,
live_bf6a1595a552,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,MX,,789.11,MXN,approved,,False,
live_77d856852b0b,2026-08-31 10:05:00,Merchant_B,Adyen,card,MX,Citibanamex,1384.68,MXN,declined,INSUFFICIENT_FUNDS,False,
live_ec1c9c9f1bc5,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,BR,,178.98,BRL,approved,,False,
live_abf33bd233ec,2026-08-31 10:05:00,Merchant_B,dLocal,card,BR,Itau,288.4,BRL,approved,,False,
live_e692e742984d,2026-08-31 10:05:00,Merchant_B,Stripe,PSE,CO,,67083.45,COP,approved,,False,
live_22019e2cea88,2026-08-31 10:05:00,Merchant_C,Stripe,PIX,BR,,337.67,BRL,approved,,False,
live_28aaee3d8561,2026-08-31 10:05:00,Merchant_A,dLocal,card,CO,Banco de Bogota,104843.38,COP,approved,,False,
live_905dc87bae21,2026-08-31 10:05:00,Merchant_C,dLocal,card,CO,Banco de Bogota,54253.09,COP,approved,,False,
live_736a40ad8ff2,2026-08-31 10:05:00,Merchant_A,dLocal,card,CO,Davivienda,213278.6,COP,approved,,False,
live_7d187036b4d8,2026-08-31 10:05:00,Merchant_C,dLocal,wallet,CO,,185025.24,COP,declined,SUSPECTED_FRAUD,False,
live_5ec5a679922d,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,CO,,77656.53,COP,declined,SUSPECTED_FRAUD,False,
live_891cb8e38279,2026-08-31 10:05:00,Merchant_A,Stripe,card,BR,Bradesco,359.65,BRL,approved,,False,
live_a3040d5d5de6,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,CO,,157618.84,COP,approved,,False,
live_40242647a557,2026-08-31 10:05:00,Merchant_C,Stripe,card,BR,Nubank,382.77,BRL,approved,,False,
live_e90185646f5d,2026-08-31 10:05:00,Merchant_A,Stripe,wallet,BR,,28.0,BRL,approved,,False,
live_88163d81f0b2,2026-08-31 10:05:00,Merchant_A,dLocal,card,MX,Santander,1403.3,MXN,approved,,False,
live_631e7af8218c,2026-08-31 10:05:00,Merchant_B,Adyen,card,CO,Bancolombia,80121.07,COP,approved,,False,
live_d985c19a4ff1,2026-08-31 10:05:00,Merchant_C,Stripe,PIX,BR,,222.75,BRL,approved,,False,
live_bf76217ad332,2026-08-31 10:05:00,Merchant_A,dLocal,wallet,MX,,2218.94,MXN,declined,DO_NOT_HONOR,False,
live_81f2c34139aa,2026-08-31 10:05:00,Merchant_A,Stripe,cash_in_store,MX,,1050.94,MXN,approved,,False,
live_f913273d410b,2026-08-31 10:05:00,Merchant_B,Stripe,card,BR,Nubank,218.19,BRL,approved,,False,
live_fa78fd2ba67c,2026-08-31 10:05:00,Merchant_C,Stripe,wallet,BR,,28.0,BRL,approved,,False,
live_7df7a25531a1,2026-08-31 10:05:00,Merchant_B,dLocal,card,BR,Itau,502.36,BRL,approved,,False,
live_cdc8e1644159,2026-08-31 10:05:00,Merchant_C,Stripe,cash_in_store,MX,,227.4,MXN,declined,DO_NOT_HONOR,False,
live_37a517c0cc26,2026-08-31 10:05:00,Merchant_B,Adyen,cash_in_store,MX,,398.28,MXN,approved,,False,
live_201eb4dcae1f,2026-08-31 10:05:00,Merchant_C,Adyen,wallet,MX,,734.32,MXN,approved,,False,
live_e29de0358a13,2026-08-31 10:05:00,Merchant_C,dLocal,cash_in_store,MX,,1608.21,MXN,approved,,False,
live_16c15a995107,2026-08-31 10:05:00,Merchant_B,dLocal,wallet,BR,,403.72,BRL,approved,,False,
live_cd79c8726af0,2026-08-31 10:05:00,Merchant_B,Stripe,cash_in_store,MX,,821.08,MXN,approved,,False,
live_fff9d89d1c5e,2026-08-31 10:05:00,Merchant_A,dLocal,card,BR,Banco do Brasil,329.33,BRL,approved,,False,
live_ec96503589e6,2026-08-31 10:05:00,Merchant_B,Stripe,wallet,BR,,183.94,BRL,approved,,False,
live_570d2d995d3a,2026-08-31 10:05:00,Merchant_B,dLocal,PSE,CO,,129775.76,COP,approved,,False,
live_a7ac5a3c8bff,2026-08-31 10:05:00,Merchant_C,dLocal,card,BR,Nubank,291.73,BRL,approved,,False,
live_ce3d3770ab48,2026-08-31 10:05:00,Merchant_A,dLocal,card,MX,Citibanamex,1384.38,MXN,approved,,False,
live_30fc010f4f67,2026-08-31 10:05:00,Merchant_C,dLocal,PSE,CO,,187702.47,COP,approved,,False,
live_b2440663046c,2026-08-31 10:05:00,Merchant_A,dLocal,PSE,CO,,154578.42,COP,approved,,False,
live_dc1d368441ab,2026-08-31 10:05:00,Merchant_C,Adyen,cash_in_store,MX,,718.83,MXN,approved,,False,
live_fe0f5ace2aab,2026-08-31 10:05:00,Merchant_C,Adyen,wallet,MX,,1270.91,MXN,approved,,False,
live_0f4b90a3e10f,2026-08-31 10:05:00,Merchant_A,Adyen,card,MX,Citibanamex,854.02,MXN,approved,,False,
live_969380248f3e,2026-08-31 10:05:00,Merchant_B,Adyen,wallet,CO,,44265.99,COP,approved,,False,
live_51f5e09e0328,2026-08-31 10:05:00,Merchant_C,dLocal,card,CO,Bancolombia,91769.85,COP,approved,,False,
live_d561f3c27ccf,2026-08-31 10:05:00,Merchant_B,Adyen,PSE,CO,,125916.89,COP,approved,,False,
live_de340e26f1de,2026-08-31 10:05:00,Merchant_C,Adyen,PSE,CO,,183715.1,COP,approved,,False,
live_895b6deb747a,2026-08-31 10:05:00,Merchant_B,Adyen,cash_in_store,MX,,808.24,MXN,approved,,False,
live_f1935225f493,2026-08-31 10:05:00,Merchant_B,Stripe,PIX,BR,,86.53,BRL,approved,,False,
