transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,amount,currency,retry_flag,original_transaction_id,recovered_after_retry,processing_time_ms,amount_usd
tx_d6470d62315c,2026-08-29 07:06:22.072354,Merchant_B,Adyen,card,MX,Banorte,declined,DO_NOT_HONOR,641.61,MXN,True,tx_975f2ae25a1d,False,349,35.29
tx_023cc5ce4125,2026-08-29 07:06:22.504354,Merchant_C,Stripe,PSE,CO,,approved,,12000.0,COP,False,,False,268,3.0
tx_1e0dbfbe924f,2026-08-29 07:06:22.936354,Merchant_B,Stripe,card,MX,BBVA,approved,,911.7,MXN,True,tx_fbfdfbedceaa,True,139,50.14
tx_87d4fa91bbe0,2026-08-29 07:06:23.368354,Merchant_B,dLocal,wallet,MX,,approved,,761.25,MXN,False,,False,357,41.87
tx_d440f31adea7,2026-08-29 07:06:23.800354,Merchant_C,dLocal,cash_in_store,MX,,approved,,719.68,MXN,False,,False,581,39.58
tx_d0e8c5b5d7ce,2026-08-29 07:06:24.232354,Merchant_A,dLocal,wallet,CO,,approved,,26801.91,COP,False,,False,353,6.7
tx_077055a853dd,2026-08-29 07:06:24.664354,Merchant_A,Adyen,PSE,CO,,declined,SUSPECTED_FRAUD,40076.63,COP,False,,True,456,10.02
tx_66dcc5f7d841,2026-08-29 07:06:25.096354,Merchant_A,Stripe,PSE,CO,,approved,,40076.63,COP,True,tx_077055a853dd,True,394,10.02
tx_7c2c4b366d81,2026-08-29 07:06:25.528354,Merchant_B,Stripe,card,MX,Banorte,approved,,1080.04,MXN,False,,False,333,59.4
tx_aaa9ed089ce9,2026-08-29 07:06:25.960354,Merchant_A,Adyen,card,BR,Banco do Brasil,declined,DO_NOT_HONOR,28.0,BRL,True,tx_407b2e1aeaae,False,251,5.6
tx_44f1d61d3dc0,2026-08-29 07:06:26.392354,Merchant_C,Stripe,PIX,BR,,approved,,311.87,BRL,False,,False,225,62.37
tx_eeb6692bc0ed,2026-08-29 07:06:26.824354,Merchant_B,dLocal,wallet,MX,,approved,,920.6,MXN,False,,False,398,50.63
tx_16c006ee2106,2026-08-29 07:06:27.256354,Merchant_A,Adyen,cash_in_store,MX,,approved,,602.92,MXN,False,,False,362,33.16
tx_6ce18953127d,2026-08-29 07:06:27.688354,Merchant_A,dLocal,PIX,BR,,approved,,388.36,BRL,False,,False,653,77.67
tx_fd12bd60204c,2026-08-29 07:06:28.120354,Merchant_B,Stripe,card,MX,Santander,approved,,1410.02,MXN,True,tx_d7df8ba8fcc3,True,351,77.55
tx_a6f2f8aa2a21,2026-08-29 07:06:28.552354,Merchant_A,Adyen,PSE,CO,,declined,INVALID_CARD,279459.29,COP,False,,False,378,69.86
tx_eb92759f3436,2026-08-29 07:06:28.984354,Merchant_B,Adyen,card,BR,Itau,approved,,565.42,BRL,False,,False,399,113.08
tx_846aafa3381a,2026-08-29 07:06:29.416354,Merchant_B,dLocal,wallet,MX,,approved,,1019.89,MXN,False,,False,419,56.09
tx_867f5da19990,2026-08-29 07:06:29.848354,Merchant_C,Adyen,card,CO,Banco de Bogota,approved,,140937.07,COP,False,,False,398,35.23
tx_f556841734fd,2026-08-29 07:06:30.280354,Merchant_C,Stripe,PIX,BR,,approved,,53.21,BRL,False,,False,362,10.64
tx_6693b17afbab,2026-08-29 07:06:30.712354,Merchant_B,dLocal,wallet,MX,,approved,,158.0,MXN,False,,False,524,8.69
tx_29918bb98b86,2026-08-29 07:06:31.144354,Merchant_C,Adyen,card,CO,Bancolombia,approved,,161926.74,COP,False,,False,487,40.48
tx_9f061f17a334,2026-08-29 07:06:31.576354,Merchant_C,dLocal,PIX,BR,,approved,,142.06,BRL,False,,False,321,28.41
tx_1451a3848d39,2026-08-29 07:06:32.008354,Merchant_C,Adyen,card,BR,Bradesco,approved,,457.16,BRL,False,,False,263,91.43
tx_dc214ba67968,2026-08-29 07:06:32.440354,Merchant_A,Adyen,card,BR,Itau,approved,,92.28,BRL,False,,False,378,18.46
tx_78cabac5559f,2026-08-29 07:06:32.872354,Merchant_C,Adyen,wallet,CO,,approved,,116731.59,COP,False,,False,373,29.18
tx_6306416749ff,2026-08-29 07:06:33.304354,Merchant_B,dLocal,card,MX,BBVA,approved,,1168.86,MXN,False,,False,505,64.29
tx_4464aa0a8f40,2026-08-29 07:06:33.736354,Merchant_A,dLocal,cash_in_store,MX,,approved,,861.06,MXN,False,,False,445,47.36
tx_7642de88c887,2026-08-29 07:06:34.168354,Merchant_C,Adyen,wallet,BR,,approved,,269.28,BRL,False,,False,363,53.86
tx_77fe76bf159f,2026-08-29 07:06:34.600354,Merchant_C,Adyen,card,BR,Nubank,declined,INSUFFICIENT_FUNDS,58.01,BRL,False,,False,428,11.6
tx_79095173c6c3,2026-08-29 07:06:35.032354,Merchant_B,Stripe,cash_in_store,MX,,approved,,1424.52,MXN,False,,False,357,78.35
tx_66abae63f6a6,2026-08-29 07:06:35.464354,Merchant_B,Stripe,wallet,MX,,approved,,1180.25,MXN,False,,False,235,64.91
tx_bed1f5fd9611,2026-08-29 07:06:35.896354,Merchant_C,Stripe,card,BR,Bradesco,approved,,53.56,BRL,False,,False,372,10.71
tx_5d6c4858ba3d,2026-08-29 07:06:36.328354,Merchant_C,Adyen,wallet,CO,,approved,,121999.79,COP,False,,False,375,30.5
tx_709510d9563b,2026-08-29 07:06:36.760354,Merchant_C,Stripe,wallet,CO,,approved,,135014.41,COP,False,,False,329,33.75
tx_7b571c90d6c3,2026-08-29 07:06:37.192354,Merchant_A,Adyen,card,BR,Banco do Brasil,approved,,383.45,BRL,False,,False,351,76.69
tx_baf312491cc0,2026-08-29 07:06:37.624354,Merchant_A,Adyen,PSE,CO,,declined,DO_NOT_HONOR,279459.29,COP,True,tx_a6f2f8aa2a21,False,188,69.86
tx_155b6f4cfe5c,2026-08-29 07:06:38.056354,Merchant_B,dLocal,card,BR,Bradesco,declined,SUSPECTED_FRAUD,390.14,BRL,False,,False,509,78.03
tx_dad0e7eba533,2026-08-29 07:06:38.488354,Merchant_B,Stripe,PIX,BR,,approved,,72.86,BRL,False,,False,222,14.57
tx_590c42aac33e,2026-08-29 07:06:38.920354,Merchant_B,Adyen,card,BR,Nubank,approved,,421.28,BRL,False,,False,460,84.26
tx_287b8bfb4a69,2026-08-29 07:06:39.352354,Merchant_C,dLocal,wallet,CO,,approved,,12000.0,COP,False,,False,492,3.0
tx_6b8b56266b81,2026-08-29 07:06:39.784354,Merchant_A,Stripe,PSE,CO,,approved,,104554.76,COP,False,,False,315,26.14
tx_dc6ffaf9ef33,2026-08-29 07:06:40.216354,Merchant_A,dLocal,PSE,CO,,approved,,129189.45,COP,False,,False,348,32.3
tx_7ac0aad0c7f1,2026-08-29 07:06:40.648354,Merchant_B,Adyen,card,BR,Bradesco,declined,DO_NOT_HONOR,390.14,BRL,True,tx_155b6f4cfe5c,False,418,78.03
tx_ebde77c5f1af,2026-08-29 07:06:41.080354,Merchant_C,dLocal,PIX,BR,,approved,,169.9,BRL,False,,False,529,33.98
tx_19cc6d1624d5,2026-08-29 07:06:41.512354,Merchant_C,Adyen,cash_in_store,MX,,approved,,1384.51,MXN,False,,False,281,76.15
tx_b48f7dc5d38e,2026-08-29 07:06:41.944354,Merchant_B,dLocal,card,BR,Banco do Brasil,declined,INSUFFICIENT_FUNDS,144.36,BRL,False,,False,453,28.87
tx_d43ba5ccc7b7,2026-08-29 07:06:42.376354,Merchant_B,Adyen,card,MX,BBVA,approved,,1651.83,MXN,False,,False,306,90.85
tx_c19ec7db54da,2026-08-29 07:06:42.808354,Merchant_A,Stripe,cash_in_store,MX,,approved,,698.4,MXN,False,,False,334,38.41
tx_2e86d72d99b5,2026-08-29 07:06:43.240354,Merchant_B,dLocal,card,MX,Banorte,approved,,1228.39,MXN,False,,False,503,67.56
tx_72c885ad2571,2026-08-29 07:06:43.672354,Merchant_B,Adyen,wallet,CO,,approved,,122260.55,COP,False,,False,332,30.57
tx_044a4cf7037f,2026-08-29 07:06:44.104354,Merchant_C,Adyen,wallet,CO,,approved,,143227.6,COP,False,,False,71,35.81
tx_cf1713d8b816,2026-08-29 07:06:44.536354,Merchant_A,Adyen,cash_in_store,MX,,approved,,1834.63,MXN,False,,False,343,100.9
tx_4092a28d9fb9,2026-08-29 07:06:44.968354,Merchant_B,Adyen,wallet,MX,,approved,,991.15,MXN,False,,False,548,54.51
tx_04708006fae2,2026-08-29 07:06:45.400354,Merchant_B,Stripe,wallet,BR,,approved,,161.39,BRL,False,,False,484,32.28
tx_4a8da1ea1ec7,2026-08-29 07:06:45.832354,Merchant_B,dLocal,cash_in_store,MX,,approved,,1269.83,MXN,False,,False,493,69.84
tx_fd3a12e491d7,2026-08-29 07:06:46.264354,Merchant_A,dLocal,wallet,MX,,approved,,1221.95,MXN,False,,False,339,67.21
tx_7b4292777171,2026-08-29 07:06:46.696354,Merchant_A,Stripe,wallet,MX,,declined,INSUFFICIENT_FUNDS,90.0,MXN,False,,False,221,4.95
tx_713f09620e4c,2026-08-29 07:06:47.128354,Merchant_B,dLocal,PSE,CO,,declined,INSUFFICIENT_FUNDS,196119.15,COP,False,,True,327,49.03
tx_96604504ff90,2026-08-29 07:06:47.560354,Merchant_A,dLocal,card,CO,Davivienda,approved,,12000.0,COP,False,,False,430,3.0
tx_538e9a283410,2026-08-29 07:06:47.992354,Merchant_A,dLocal,wallet,MX,,declined,INSUFFICIENT_FUNDS,90.0,MXN,True,tx_7b4292777171,False,508,4.95
tx_bc21f511f2aa,2026-08-29 07:06:48.424354,Merchant_A,Stripe,card,CO,Banco de Bogota,approved,,122705.59,COP,False,,False,355,30.68
tx_0fb2e06b4c9b,2026-08-29 07:06:48.856354,Merchant_B,dLocal,wallet,MX,,approved,,1477.51,MXN,False,,False,508,81.26
tx_6261d12601c7,2026-08-29 07:06:49.288354,Merchant_A,dLocal,wallet,MX,,approved,,822.97,MXN,False,,False,374,45.26
tx_ea9c1e7280a2,2026-08-29 07:06:49.720354,Merchant_A,Stripe,PSE,CO,,approved,,173956.32,COP,False,,False,330,43.49
tx_270be08ac001,2026-08-29 07:06:50.152354,Merchant_C,dLocal,card,BR,Nubank,declined,SUSPECTED_FRAUD,58.01,BRL,True,tx_77fe76bf159f,False,336,11.6
tx_18b494337999,2026-08-29 07:06:50.584354,Merchant_A,Stripe,card,MX,Citibanamex,approved,,1551.09,MXN,False,,False,329,85.31
tx_1555ef593c67,2026-08-29 07:06:51.016354,Merchant_C,Adyen,card,MX,Citibanamex,approved,,1226.46,MXN,False,,False,324,67.46
tx_0c5681b12f59,2026-08-29 07:06:51.448354,Merchant_C,Stripe,wallet,CO,,approved,,199150.06,COP,False,,False,191,49.79
tx_7303164073e9,2026-08-29 07:06:51.880354,Merchant_A,Adyen,wallet,CO,,approved,,237284.82,COP,False,,False,185,59.32
tx_33a4908d294b,2026-08-29 07:06:52.312354,Merchant_C,Stripe,wallet,MX,,approved,,211.69,MXN,False,,False,328,11.64
tx_c276c2cb6c07,2026-08-29 07:06:52.744354,Merchant_C,dLocal,card,BR,Bradesco,approved,,195.08,BRL,False,,False,400,39.02
tx_43bd8d87a1c8,2026-08-29 07:06:53.176354,Merchant_C,Stripe,wallet,CO,,approved,,82823.67,COP,False,,False,251,20.71
tx_a444b52f0b8b,2026-08-29 07:06:53.608354,Merchant_A,dLocal,wallet,BR,,approved,,330.72,BRL,False,,False,434,66.14
tx_cd29e7c1e4e9,2026-08-29 07:06:54.040354,Merchant_C,Stripe,card,MX,BBVA,approved,,1342.42,MXN,False,,False,316,73.83
tx_d1a1e95552b9,2026-08-29 07:06:54.472354,Merchant_B,Stripe,PIX,BR,,approved,,213.31,BRL,False,,False,368,42.66
tx_74fe01ac0b3a,2026-08-29 07:06:54.904354,Merchant_A,Stripe,card,CO,Davivienda,approved,,12000.0,COP,False,,False,116,3.0
tx_71d46c6fc4a1,2026-08-29 07:06:55.336354,Merchant_B,dLocal,card,BR,Banco do Brasil,approved,,28.0,BRL,False,,False,398,5.6
tx_2c12f230d9d6,2026-08-29 07:06:55.768354,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,147402.77,COP,False,,False,119,36.85
tx_205d801dbadc,2026-08-29 07:06:56.200354,Merchant_A,dLocal,wallet,BR,,approved,,278.14,BRL,False,,False,397,55.63
tx_e37fd22b81fb,2026-08-29 07:06:56.632354,Merchant_B,dLocal,card,BR,Itau,approved,,301.91,BRL,False,,False,211,60.38
tx_dce3b5c7bf0b,2026-08-29 07:06:57.064354,Merchant_C,Stripe,PSE,CO,,declined,SUSPECTED_FRAUD,303068.67,COP,False,,True,312,75.77
tx_ea4cdca0c052,2026-08-29 07:06:57.496354,Merchant_B,Stripe,wallet,CO,,approved,,34797.49,COP,False,,False,319,8.7
tx_a9c31e8bbcdc,2026-08-29 07:06:57.928354,Merchant_C,dLocal,PSE,CO,,approved,,303068.67,COP,True,tx_dce3b5c7bf0b,True,619,75.77
tx_9e81b59839d4,2026-08-29 07:06:58.360354,Merchant_A,Adyen,PSE,CO,,approved,,29934.54,COP,False,,False,225,7.48
tx_d3715b9fea71,2026-08-29 07:06:58.792354,Merchant_C,Stripe,cash_in_store,MX,,approved,,840.98,MXN,False,,False,307,46.25
tx_6376548c272b,2026-08-29 07:06:59.224354,Merchant_A,Stripe,wallet,BR,,approved,,393.5,BRL,False,,False,420,78.7
tx_74fbe3075153,2026-08-29 07:06:59.656354,Merchant_B,Adyen,PSE,CO,,approved,,196119.15,COP,True,tx_713f09620e4c,True,430,49.03
tx_1654a1323c52,2026-08-29 07:07:00.088354,Merchant_A,dLocal,card,MX,Banorte,approved,,206.16,MXN,False,,False,311,11.34
tx_b73ac7fac1b1,2026-08-29 07:07:00.520354,Merchant_B,dLocal,wallet,BR,,approved,,152.27,BRL,False,,False,533,30.45
tx_27a8d2bc4c02,2026-08-29 07:07:00.952354,Merchant_C,Stripe,card,BR,Itau,approved,,377.07,BRL,False,,False,404,75.41
tx_8d9b939d82e3,2026-08-29 07:07:01.384354,Merchant_C,dLocal,card,MX,Santander,approved,,1179.06,MXN,False,,False,364,64.85
tx_c698e5293271,2026-08-29 07:07:01.816354,Merchant_A,Adyen,card,CO,Bancolombia,approved,,106223.95,COP,False,,False,228,26.56
tx_1bcebf4f4d99,2026-08-29 07:07:02.248354,Merchant_B,Stripe,card,BR,Banco do Brasil,declined,DO_NOT_HONOR,144.36,BRL,True,tx_b48f7dc5d38e,False,357,28.87
tx_a7b3c17a4f9b,2026-08-29 07:07:02.680354,Merchant_C,dLocal,card,MX,Banorte,approved,,586.97,MXN,False,,False,586,32.28
tx_9b835a487bc2,2026-08-29 07:07:03.112354,Merchant_C,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,1200.15,MXN,False,,False,534,66.01
tx_dd6ad2d13544,2026-08-29 07:07:03.544354,Merchant_B,dLocal,card,MX,Citibanamex,declined,INVALID_CARD,1109.9,MXN,False,,False,488,61.04
tx_e13e5215e14c,2026-08-29 07:07:03.976354,Merchant_B,Stripe,cash_in_store,MX,,approved,,808.74,MXN,False,,False,281,44.48
tx_7950a86f3fff,2026-08-29 07:07:04.408354,Merchant_B,Stripe,PIX,BR,,approved,,238.62,BRL,False,,False,384,47.72
tx_7532a0c22c29,2026-08-29 07:07:04.840354,Merchant_A,Adyen,wallet,CO,,approved,,25597.27,COP,False,,False,365,6.4
tx_5039c5eb963d,2026-08-29 07:07:05.272354,Merchant_C,Adyen,card,BR,Bradesco,approved,,28.0,BRL,False,,False,393,5.6
tx_f3786fd68553,2026-08-29 07:07:05.704354,Merchant_C,Stripe,cash_in_store,MX,,approved,,670.74,MXN,False,,False,347,36.89
tx_46070ee886e3,2026-08-29 07:07:06.136354,Merchant_C,dLocal,cash_in_store,MX,,approved,,528.75,MXN,False,,False,409,29.08
tx_34900ecfd5f8,2026-08-29 07:07:06.568354,Merchant_A,Adyen,wallet,BR,,approved,,381.18,BRL,False,,False,371,76.24
tx_4b007dcd80f9,2026-08-29 07:07:07.000354,Merchant_A,dLocal,card,BR,Banco do Brasil,approved,,526.85,BRL,False,,False,382,105.37
tx_d27702da2ddc,2026-08-29 07:07:07.432354,Merchant_C,Adyen,PSE,CO,,approved,,80240.86,COP,False,,False,471,20.06
tx_b881f05f7549,2026-08-29 07:07:07.864354,Merchant_B,Stripe,card,MX,Citibanamex,approved,,716.41,MXN,False,,False,279,39.4
tx_944d71de6e14,2026-08-29 07:07:08.296354,Merchant_B,Adyen,card,MX,Citibanamex,declined,INSUFFICIENT_FUNDS,1109.9,MXN,True,tx_dd6ad2d13544,False,394,61.04
tx_799b15d147db,2026-08-29 07:07:08.728354,Merchant_B,Stripe,PIX,BR,,approved,,253.78,BRL,False,,False,286,50.76
tx_e31b40ad21cb,2026-08-29 07:07:09.160354,Merchant_A,Adyen,PIX,BR,,approved,,169.12,BRL,False,,False,482,33.82
tx_7d2474eaa657,2026-08-29 07:07:09.592354,Merchant_C,Adyen,cash_in_store,MX,,approved,,824.68,MXN,False,,False,309,45.36
tx_2bed39661069,2026-08-29 07:07:10.024354,Merchant_A,Stripe,card,MX,BBVA,declined,INVALID_CARD,751.56,MXN,False,,False,336,41.34
tx_d012f727ed2d,2026-08-29 07:07:10.456354,Merchant_C,Adyen,card,CO,Bancolombia,approved,,222289.88,COP,False,,False,344,55.57
tx_b68ed7f6f21b,2026-08-29 07:07:10.888354,Merchant_C,Adyen,wallet,CO,,approved,,59604.4,COP,False,,False,532,14.9
tx_d7686acfa77e,2026-08-29 07:07:11.320354,Merchant_A,Stripe,PSE,CO,,approved,,129488.57,COP,False,,False,302,32.37
tx_af52f2518045,2026-08-29 07:07:11.752354,Merchant_A,Adyen,wallet,BR,,approved,,291.49,BRL,False,,False,247,58.3
tx_502788999df0,2026-08-29 07:07:12.184354,Merchant_B,Adyen,card,CO,Bancolombia,approved,,116821.6,COP,False,,False,428,29.21
tx_dccb39aa8a13,2026-08-29 07:07:12.616354,Merchant_B,Adyen,card,MX,Citibanamex,approved,,1510.06,MXN,False,,False,327,83.05
tx_b8b5974cbc94,2026-08-29 07:07:13.048354,Merchant_A,dLocal,PIX,BR,,approved,,310.07,BRL,False,,False,588,62.01
tx_9fc24fbe7577,2026-08-29 07:07:13.480354,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,286.0,BRL,False,,False,526,57.2
tx_d65bfd6da0c2,2026-08-29 07:07:13.912354,Merchant_A,Stripe,card,CO,Davivienda,approved,,149701.79,COP,False,,False,260,37.43
tx_b00e0addab9d,2026-08-29 07:07:14.344354,Merchant_B,Stripe,PSE,CO,,approved,,55870.58,COP,False,,False,389,13.97
tx_aee6b9939af2,2026-08-29 07:07:14.776354,Merchant_B,Stripe,card,BR,Bradesco,approved,,28.0,BRL,False,,False,259,5.6
tx_65070b284c78,2026-08-29 07:07:15.208354,Merchant_B,Stripe,PIX,BR,,approved,,56.75,BRL,False,,False,389,11.35
tx_be3f45a880ab,2026-08-29 07:07:15.640354,Merchant_C,Adyen,card,BR,Bradesco,approved,,498.37,BRL,False,,False,294,99.67
tx_70bd96483818,2026-08-29 07:07:16.072354,Merchant_C,Stripe,card,CO,Bancolombia,approved,,313543.22,COP,False,,False,413,78.39
tx_bebbb4c472fa,2026-08-29 07:07:16.504354,Merchant_C,Adyen,wallet,MX,,approved,,998.58,MXN,False,,False,494,54.92
tx_66db47c77dea,2026-08-29 07:07:16.936354,Merchant_B,Stripe,wallet,MX,,approved,,579.14,MXN,False,,False,289,31.85
tx_fa1e7e632c76,2026-08-29 07:07:17.368354,Merchant_A,Adyen,wallet,BR,,approved,,354.11,BRL,False,,False,297,70.82
tx_3d682c0e878d,2026-08-29 07:07:17.800354,Merchant_C,Adyen,card,CO,Davivienda,approved,,30098.28,COP,False,,False,275,7.52
tx_7796db383dfb,2026-08-29 07:07:18.232354,Merchant_A,dLocal,PSE,CO,,approved,,106232.15,COP,False,,False,496,26.56
tx_b7635e8a465f,2026-08-29 07:07:18.664354,Merchant_A,dLocal,wallet,CO,,declined,INVALID_CARD,96347.67,COP,False,,True,243,24.09
tx_da49fd64b99b,2026-08-29 07:07:19.096354,Merchant_A,dLocal,wallet,CO,,approved,,152922.44,COP,False,,False,592,38.23
tx_8dc21cfdc6b0,2026-08-29 07:07:19.528354,Merchant_A,Adyen,card,MX,Citibanamex,approved,,570.03,MXN,False,,False,509,31.35
tx_25e8dc511d7b,2026-08-29 07:07:19.960354,Merchant_A,dLocal,cash_in_store,MX,,approved,,1334.44,MXN,False,,False,313,73.39
tx_8c1d5e9682dc,2026-08-29 07:07:20.392354,Merchant_C,dLocal,PSE,CO,,approved,,74646.34,COP,False,,False,402,18.66
tx_e845327d31b2,2026-08-29 07:07:20.824354,Merchant_A,dLocal,PIX,BR,,approved,,250.36,BRL,False,,False,147,50.07
tx_df5348edbbec,2026-08-29 07:07:21.256354,Merchant_C,dLocal,wallet,MX,,approved,,523.42,MXN,False,,False,373,28.79
tx_f307c356f2cb,2026-08-29 07:07:21.688354,Merchant_A,Stripe,cash_in_store,MX,,approved,,1845.28,MXN,False,,False,327,101.49
tx_f6397559c7b7,2026-08-29 07:07:22.120354,Merchant_C,dLocal,card,MX,BBVA,approved,,500.99,MXN,False,,False,387,27.55
tx_2c1c2ad8678a,2026-08-29 07:07:22.552354,Merchant_C,Adyen,cash_in_store,MX,,approved,,1112.54,MXN,False,,False,325,61.19
tx_8273d95488bf,2026-08-29 07:07:22.984354,Merchant_B,dLocal,card,MX,Santander,approved,,607.33,MXN,False,,False,373,33.4
tx_1853f34ef516,2026-08-29 07:07:23.416354,Merchant_A,Adyen,PSE,CO,,approved,,173854.19,COP,True,tx_3e7cab669152,True,403,43.46
tx_bc7fe9c0dca2,2026-08-29 07:07:23.848354,Merchant_C,Stripe,PIX,BR,,approved,,58.93,BRL,False,,False,228,11.79
tx_bb66190e5a14,2026-08-29 07:07:24.280354,Merchant_A,Adyen,wallet,CO,,approved,,55064.86,COP,False,,False,260,13.77
tx_54bf9df34085,2026-08-29 07:07:24.712354,Merchant_B,Adyen,PIX,BR,,approved,,148.22,BRL,False,,False,440,29.64
tx_c735dd044d57,2026-08-29 07:07:25.144354,Merchant_A,Stripe,card,MX,Citibanamex,declined,DO_NOT_HONOR,1418.18,MXN,False,,True,330,78.0
tx_681de8183972,2026-08-29 07:07:25.576354,Merchant_A,Adyen,PSE,CO,,approved,,135036.89,COP,False,,False,299,33.76
tx_1f7df786034e,2026-08-29 07:07:26.008354,Merchant_B,Adyen,wallet,BR,,approved,,28.0,BRL,False,,False,372,5.6
tx_87510113003b,2026-08-29 07:07:26.440354,Merchant_A,Adyen,card,MX,Citibanamex,approved,,1418.18,MXN,True,tx_c735dd044d57,True,386,78.0
tx_216e24c4a966,2026-08-29 07:07:26.872354,Merchant_A,Adyen,wallet,MX,,approved,,563.16,MXN,False,,False,263,30.97
tx_a2f18fa4b959,2026-08-29 07:07:27.304354,Merchant_C,dLocal,PSE,CO,,approved,,30860.91,COP,False,,False,460,7.72
tx_b466f16567ef,2026-08-29 07:07:27.736354,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,293.1,BRL,False,,False,399,58.62
tx_f2de34404604,2026-08-29 07:07:28.168354,Merchant_A,dLocal,PSE,CO,,approved,,63618.99,COP,False,,False,405,15.9
tx_02d479b5d020,2026-08-29 07:07:28.600354,Merchant_B,Stripe,PIX,BR,,approved,,282.75,BRL,False,,False,268,56.55
tx_160c1202dfd3,2026-08-29 07:07:29.032354,Merchant_B,Stripe,wallet,CO,,approved,,178731.11,COP,False,,False,402,44.68
tx_1ece4fc1c9e3,2026-08-29 07:07:29.464354,Merchant_C,dLocal,cash_in_store,MX,,declined,INSUFFICIENT_FUNDS,1200.15,MXN,True,tx_9b835a487bc2,False,307,66.01
tx_a2ba4ad3374f,2026-08-29 07:07:29.896354,Merchant_B,dLocal,wallet,BR,,approved,,206.71,BRL,False,,False,598,41.34
tx_3eefe395003d,2026-08-29 07:07:30.328354,Merchant_A,dLocal,card,MX,BBVA,declined,INVALID_CARD,751.56,MXN,True,tx_2bed39661069,False,478,41.34
tx_10df30aa822d,2026-08-29 07:07:30.760354,Merchant_B,Adyen,card,MX,BBVA,approved,,958.61,MXN,False,,False,390,52.72
tx_ab9b1bac6634,2026-08-29 07:07:31.192354,Merchant_A,dLocal,wallet,MX,,approved,,1227.94,MXN,False,,False,486,67.54
tx_a382166750f7,2026-08-29 07:07:31.624354,Merchant_C,Stripe,PIX,BR,,approved,,314.18,BRL,False,,False,310,62.84
tx_d50be86ae63a,2026-08-29 07:07:32.056354,Merchant_C,Adyen,wallet,MX,,approved,,1574.11,MXN,False,,False,336,86.58
tx_47f53188f7f5,2026-08-29 07:07:32.488354,Merchant_B,dLocal,wallet,BR,,approved,,280.2,BRL,False,,False,626,56.04
tx_3dd39e41fcf4,2026-08-29 07:07:32.920354,Merchant_C,Stripe,wallet,CO,,approved,,142800.86,COP,False,,False,305,35.7
tx_da3dcc47344d,2026-08-29 07:07:33.352354,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,164152.27,COP,False,,False,467,41.04
tx_1d5d5c7640df,2026-08-29 07:07:33.784354,Merchant_A,Stripe,PIX,BR,,approved,,161.74,BRL,False,,False,328,32.35
tx_b2ba2044d2e7,2026-08-29 07:07:34.216354,Merchant_A,Adyen,PSE,CO,,declined,DO_NOT_HONOR,63386.29,COP,False,,False,524,15.85
tx_4a2ce36fbe87,2026-08-29 07:07:34.648354,Merchant_B,Adyen,PIX,BR,,approved,,318.2,BRL,False,,False,275,63.64
tx_5086ec423840,2026-08-29 07:07:35.080354,Merchant_B,Adyen,wallet,CO,,approved,,92515.84,COP,False,,False,428,23.13
tx_667ed7816b23,2026-08-29 07:07:35.512354,Merchant_A,dLocal,wallet,MX,,approved,,354.44,MXN,False,,False,766,19.49
tx_96d22a78c4ed,2026-08-29 07:07:35.944354,Merchant_A,Stripe,wallet,BR,,approved,,47.16,BRL,False,,False,379,9.43
tx_ef6a510a06b6,2026-08-29 07:07:36.376354,Merchant_A,Stripe,wallet,MX,,approved,,656.7,MXN,False,,False,249,36.12
tx_4475987703fe,2026-08-29 07:07:36.808354,Merchant_A,Stripe,PSE,CO,,declined,INSUFFICIENT_FUNDS,63386.29,COP,True,tx_b2ba2044d2e7,False,350,15.85
tx_ad71e4da43b6,2026-08-29 07:07:37.240354,Merchant_A,dLocal,cash_in_store,MX,,approved,,673.02,MXN,False,,False,630,37.02
tx_7021cbd9634c,2026-08-29 07:07:37.672354,Merchant_B,Stripe,wallet,BR,,declined,INVALID_CARD,55.79,BRL,False,,True,352,11.16
tx_24bbf7cfb2bb,2026-08-29 07:07:38.104354,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,100734.42,COP,False,,False,332,25.18
tx_f7d21bd34a90,2026-08-29 07:07:38.536354,Merchant_A,Stripe,wallet,CO,,approved,,96347.67,COP,True,tx_b7635e8a465f,True,348,24.09
tx_571ab575f462,2026-08-29 07:07:38.968354,Merchant_C,dLocal,card,BR,Bradesco,approved,,28.0,BRL,False,,False,468,5.6
tx_c2c7ab3bd863,2026-08-29 07:07:39.400354,Merchant_B,Adyen,PIX,BR,,approved,,454.25,BRL,False,,False,401,90.85
tx_2041a04b4af2,2026-08-29 07:07:39.832354,Merchant_C,Stripe,card,MX,Santander,approved,,715.61,MXN,False,,False,203,39.36
tx_cd96dcd0d57c,2026-08-29 07:07:40.264354,Merchant_B,dLocal,PIX,BR,,approved,,361.27,BRL,False,,False,665,72.25
tx_a46522f676c1,2026-08-29 07:07:40.696354,Merchant_C,Stripe,card,BR,Nubank,approved,,385.9,BRL,False,,False,396,77.18
