transaction_id,timestamp,merchant,provider,payment_method,country,issuing_bank,status,decline_code,amount,currency,retry_flag,original_transaction_id,recovered_after_retry,processing_time_ms,amount_usd
tx_317cac1248ea,2026-07-21 22:43:25.064998,Merchant_A,dLocal,cash_in_store,MX,,approved,,309.48,MXN,False,,False,382,17.02
tx_756472381ca0,2026-07-21 22:45:08.744998,Merchant_B,Stripe,wallet,BR,,approved,,35.73,BRL,False,,False,318,7.15
tx_714310566ea1,2026-07-21 22:46:52.424998,Merchant_B,Adyen,wallet,MX,,approved,,803.39,MXN,False,,False,277,44.19
tx_3558d7c3670a,2026-07-21 22:48:36.104998,Merchant_A,dLocal,PIX,BR,,approved,,565.64,BRL,False,,False,410,113.13
tx_d444e05f4f4f,2026-07-21 22:50:19.784998,Merchant_A,dLocal,wallet,MX,,approved,,1043.28,MXN,False,,False,363,57.38
tx_2b29019d4d89,2026-07-21 22:52:03.464998,Merchant_A,Stripe,wallet,BR,,approved,,213.7,BRL,False,,False,334,42.74
tx_60664526d549,2026-07-21 22:53:47.144998,Merchant_B,Stripe,PIX,BR,,approved,,226.84,BRL,False,,False,310,45.37
tx_048857dc6ec5,2026-07-21 22:55:30.824998,Merchant_B,Adyen,card,CO,Banco de Bogota,approved,,176477.72,COP,False,,False,313,44.12
tx_59812e252e65,2026-07-21 22:57:14.504998,Merchant_B,Stripe,card,MX,Banorte,approved,,233.92,MXN,False,,False,195,12.87
tx_bf5430a20c46,2026-07-21 22:58:58.184998,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,220690.73,COP,False,,False,379,55.17
tx_e7c2b4cac009,2026-07-21 23:00:41.864998,Merchant_C,Adyen,cash_in_store,MX,,approved,,1227.9,MXN,False,,False,320,67.53
tx_916c4a20715d,2026-07-21 23:02:25.544998,Merchant_C,Stripe,card,BR,Itau,approved,,66.71,BRL,False,,False,288,13.34
tx_ac04ea706b4d,2026-07-21 23:04:09.224998,Merchant_C,dLocal,PIX,BR,,approved,,265.06,BRL,False,,False,304,53.01
tx_b2e1222b8cac,2026-07-21 23:05:52.904998,Merchant_A,Adyen,PIX,BR,,approved,,44.85,BRL,False,,False,204,8.97
tx_57ec56161c74,2026-07-21 23:07:36.584998,Merchant_C,dLocal,card,BR,Nubank,approved,,385.18,BRL,False,,False,295,77.04
tx_8087d7b9f4c8,2026-07-21 23:09:20.264998,Merchant_A,Adyen,PIX,BR,,approved,,329.51,BRL,False,,False,324,65.9
tx_2e34b8bdab55,2026-07-21 23:11:03.944998,Merchant_B,Stripe,wallet,CO,,approved,,161274.65,COP,False,,False,335,40.32
tx_c33aac312852,2026-07-21 23:12:47.624998,Merchant_B,Adyen,wallet,BR,,approved,,242.89,BRL,False,,False,371,48.58
tx_bbc8f7be33d5,2026-07-21 23:14:31.304998,Merchant_C,Stripe,wallet,MX,,approved,,844.83,MXN,False,,False,263,46.47
tx_999e8dcfdb15,2026-07-21 23:16:14.984998,Merchant_B,dLocal,cash_in_store,MX,,approved,,1390.04,MXN,False,,False,389,76.45
tx_fdab56575dba,2026-07-21 23:17:58.664998,Merchant_C,Stripe,wallet,CO,,approved,,113920.49,COP,False,,False,203,28.48
tx_eaf9fd66c3ab,2026-07-21 23:19:42.344998,Merchant_A,Adyen,PSE,CO,,approved,,139183.12,COP,False,,False,305,34.8
tx_0b50bb9f7e44,2026-07-21 23:21:26.024998,Merchant_C,Stripe,cash_in_store,MX,,approved,,661.58,MXN,False,,False,247,36.39
tx_271a35a1f227,2026-07-21 23:23:09.704998,Merchant_B,Stripe,cash_in_store,MX,,declined,DO_NOT_HONOR,838.0,MXN,False,,False,159,46.09
tx_bc64c6cb8192,2026-07-21 23:24:53.384998,Merchant_B,Adyen,PSE,CO,,declined,INVALID_CARD,167764.99,COP,False,,True,356,41.94
tx_b487d98fe490,2026-07-21 23:26:37.064998,Merchant_A,Adyen,wallet,MX,,approved,,666.36,MXN,False,,False,220,36.65
tx_b8826bc86a64,2026-07-21 23:28:20.744998,Merchant_C,Adyen,cash_in_store,MX,,approved,,1116.53,MXN,False,,False,302,61.41
tx_a8bde032ccef,2026-07-21 23:30:04.424998,Merchant_B,dLocal,PSE,CO,,approved,,211426.08,COP,False,,False,498,52.86
tx_14decef81ab3,2026-07-21 23:31:48.104998,Merchant_B,Adyen,PIX,BR,,approved,,525.54,BRL,False,,False,372,105.11
tx_c5280bba78f0,2026-07-21 23:33:31.784998,Merchant_B,Stripe,card,BR,Banco do Brasil,approved,,452.45,BRL,False,,False,344,90.49
tx_b55ea619e601,2026-07-21 23:35:15.464998,Merchant_A,Stripe,cash_in_store,MX,,approved,,674.51,MXN,False,,False,324,37.1
tx_52603f377dba,2026-07-21 23:36:59.144998,Merchant_A,Adyen,card,MX,Banorte,approved,,483.01,MXN,False,,False,546,26.57
tx_b5ca622cda6d,2026-07-21 23:38:42.824998,Merchant_C,Stripe,wallet,CO,,approved,,112939.44,COP,False,,False,311,28.23
tx_57944d3ea655,2026-07-21 23:40:26.504998,Merchant_A,Adyen,card,MX,BBVA,approved,,1094.99,MXN,False,,False,262,60.22
tx_7d0bf4f3a796,2026-07-21 23:42:10.184998,Merchant_B,Stripe,PSE,CO,,approved,,167764.99,COP,True,tx_bc64c6cb8192,True,409,41.94
tx_598f437de92e,2026-07-21 23:43:53.864998,Merchant_B,Stripe,cash_in_store,MX,,approved,,387.34,MXN,False,,False,216,21.3
tx_624d5734a635,2026-07-21 23:45:37.544998,Merchant_C,dLocal,PSE,CO,,approved,,108343.32,COP,False,,False,286,27.09
tx_39f6084987ab,2026-07-21 23:47:21.224998,Merchant_C,dLocal,wallet,BR,,declined,INSUFFICIENT_FUNDS,529.91,BRL,False,,False,412,105.98
tx_23831eefec7c,2026-07-21 23:49:04.904998,Merchant_C,Adyen,card,CO,Banco de Bogota,declined,SUSPECTED_FRAUD,12000.0,COP,False,,False,377,3.0
tx_b863377acc87,2026-07-21 23:50:48.584998,Merchant_C,dLocal,cash_in_store,MX,,approved,,1176.75,MXN,False,,False,389,64.72
tx_34633fd25785,2026-07-21 23:52:32.264998,Merchant_A,Adyen,card,CO,Banco de Bogota,approved,,25087.49,COP,False,,False,350,6.27
tx_06f566dd186b,2026-07-21 23:54:15.944998,Merchant_B,Adyen,card,BR,Nubank,approved,,202.93,BRL,False,,False,272,40.59
tx_456c5ab91835,2026-07-21 23:55:59.624998,Merchant_C,Stripe,cash_in_store,MX,,declined,INVALID_CARD,368.09,MXN,False,,True,321,20.24
tx_275ee0be6547,2026-07-21 23:57:43.304998,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,183211.53,COP,False,,False,495,45.8
tx_adfe3c9a722d,2026-07-21 23:59:26.984998,Merchant_C,Stripe,wallet,CO,,approved,,12000.0,COP,False,,False,356,3.0
tx_8c435f5f32c4,2026-07-22 00:01:10.664998,Merchant_B,dLocal,wallet,MX,,approved,,1286.24,MXN,False,,False,607,70.74
tx_dd22dc3f0e30,2026-07-22 00:02:54.344998,Merchant_C,dLocal,wallet,MX,,approved,,425.06,MXN,False,,False,433,23.38
tx_0771c8cf9102,2026-07-22 00:04:38.024998,Merchant_C,Adyen,card,CO,Banco de Bogota,declined,SUSPECTED_FRAUD,12000.0,COP,True,tx_23831eefec7c,False,411,3.0
tx_81f77e676781,2026-07-22 00:06:21.704998,Merchant_A,Adyen,card,MX,Citibanamex,approved,,636.22,MXN,False,,False,409,34.99
tx_b1aa08c6c834,2026-07-22 00:08:05.384998,Merchant_C,Adyen,wallet,CO,,approved,,118318.16,COP,False,,False,283,29.58
tx_1465a08a428b,2026-07-22 00:09:49.064998,Merchant_C,Adyen,PSE,CO,,approved,,66713.04,COP,False,,False,472,16.68
tx_2a5e605b00fe,2026-07-22 00:11:32.744998,Merchant_C,Adyen,wallet,BR,,approved,,120.57,BRL,False,,False,254,24.11
tx_ca4fb0199387,2026-07-22 00:13:16.424998,Merchant_C,Stripe,wallet,CO,,approved,,144106.52,COP,False,,False,307,36.03
tx_d76f1b0f70db,2026-07-22 00:15:00.104998,Merchant_C,Adyen,cash_in_store,MX,,approved,,368.09,MXN,True,tx_456c5ab91835,True,241,20.24
tx_edc689fa42f3,2026-07-22 00:16:43.784998,Merchant_B,dLocal,card,BR,Bradesco,approved,,196.89,BRL,False,,False,341,39.38
tx_bfca9f53215b,2026-07-22 00:18:27.464998,Merchant_C,Adyen,PSE,CO,,approved,,75083.27,COP,False,,False,587,18.77
tx_79e5453e3411,2026-07-22 00:20:11.144998,Merchant_B,Stripe,wallet,BR,,declined,INSUFFICIENT_FUNDS,231.59,BRL,False,,False,243,46.32
tx_8be82cb5eee0,2026-07-22 00:21:54.824998,Merchant_C,dLocal,wallet,BR,,approved,,603.49,BRL,False,,False,546,120.7
tx_18c2deff4bf7,2026-07-22 00:23:38.504998,Merchant_C,Adyen,PIX,BR,,approved,,395.97,BRL,False,,False,285,79.19
tx_da35ad194326,2026-07-22 00:25:22.184998,Merchant_A,Adyen,wallet,BR,,approved,,470.64,BRL,False,,False,433,94.13
tx_e7339e20546f,2026-07-22 00:27:05.864998,Merchant_C,dLocal,wallet,BR,,declined,DO_NOT_HONOR,529.91,BRL,True,tx_39f6084987ab,False,457,105.98
tx_4ee1fa8a69d6,2026-07-22 00:28:49.544998,Merchant_B,dLocal,card,CO,Bancolombia,approved,,12000.0,COP,False,,False,437,3.0
tx_73632f4ce86e,2026-07-22 00:30:33.224998,Merchant_A,dLocal,PIX,BR,,approved,,556.79,BRL,False,,False,466,111.36
tx_1d8075c0383d,2026-07-22 00:32:16.904998,Merchant_B,Stripe,cash_in_store,MX,,approved,,711.77,MXN,False,,False,292,39.15
tx_a0334ed7d7a8,2026-07-22 00:34:00.584998,Merchant_B,Stripe,PIX,BR,,approved,,254.52,BRL,False,,False,250,50.9
tx_8854562468b1,2026-07-22 00:35:44.264998,Merchant_A,dLocal,cash_in_store,MX,,approved,,879.38,MXN,False,,False,613,48.37
tx_5e3702eb3402,2026-07-22 00:37:27.944998,Merchant_C,dLocal,card,BR,Banco do Brasil,approved,,492.71,BRL,False,,False,349,98.54
tx_bb4bef4a4154,2026-07-22 00:39:11.624998,Merchant_B,dLocal,wallet,BR,,approved,,484.14,BRL,False,,False,531,96.83
tx_70a533891717,2026-07-22 00:40:55.304998,Merchant_A,Stripe,PIX,BR,,approved,,381.33,BRL,False,,False,342,76.27
tx_c807957cac6e,2026-07-22 00:42:38.984998,Merchant_C,Adyen,wallet,BR,,approved,,131.14,BRL,False,,False,323,26.23
tx_d00a55996787,2026-07-22 00:44:22.664998,Merchant_B,Stripe,cash_in_store,MX,,approved,,1316.46,MXN,False,,False,219,72.41
tx_a8bd590fa510,2026-07-22 00:46:06.344998,Merchant_C,Stripe,wallet,BR,,approved,,113.48,BRL,False,,False,332,22.7
tx_a7f3fb103435,2026-07-22 00:47:50.024998,Merchant_A,Adyen,wallet,MX,,approved,,505.23,MXN,False,,False,434,27.79
tx_8f0fa556b927,2026-07-22 00:49:33.704998,Merchant_B,Stripe,card,MX,Citibanamex,approved,,522.89,MXN,False,,False,328,28.76
tx_f9574f26cb87,2026-07-22 00:51:17.384998,Merchant_A,Adyen,card,BR,Banco do Brasil,approved,,332.49,BRL,False,,False,316,66.5
tx_9f64f8edd783,2026-07-22 00:53:01.064998,Merchant_A,Stripe,wallet,MX,,approved,,780.18,MXN,False,,False,258,42.91
tx_e959ec0c20d2,2026-07-22 00:54:44.744998,Merchant_B,Adyen,PSE,CO,,approved,,118697.67,COP,False,,False,273,29.67
tx_2ecaaff7c2c1,2026-07-22 00:56:28.424998,Merchant_A,Adyen,PSE,CO,,approved,,104354.46,COP,False,,False,427,26.09
tx_9e45e24891c5,2026-07-22 00:58:12.104998,Merchant_A,Stripe,PIX,BR,,approved,,98.12,BRL,False,,False,273,19.62
tx_bd28351c919f,2026-07-22 00:59:55.784998,Merchant_A,dLocal,PSE,CO,,declined,SUSPECTED_FRAUD,156278.37,COP,False,,True,190,39.07
tx_bee4d41dc9a3,2026-07-22 01:01:39.464998,Merchant_A,dLocal,wallet,CO,,approved,,249890.88,COP,False,,False,565,62.47
tx_2c7a3583d385,2026-07-22 01:03:23.144998,Merchant_A,dLocal,PSE,CO,,declined,INVALID_CARD,12316.51,COP,False,,False,187,3.08
tx_4142457b6cb3,2026-07-22 01:05:06.824998,Merchant_A,Adyen,PSE,CO,,declined,SUSPECTED_FRAUD,12316.51,COP,True,tx_2c7a3583d385,False,362,3.08
tx_1ce1ff6eae50,2026-07-22 01:06:50.504998,Merchant_A,Stripe,cash_in_store,MX,,declined,INSUFFICIENT_FUNDS,339.88,MXN,False,,False,382,18.69
tx_897218aacfbd,2026-07-22 01:08:34.184998,Merchant_C,Adyen,card,BR,Itau,approved,,343.04,BRL,False,,False,371,68.61
tx_487786363497,2026-07-22 01:10:17.864998,Merchant_A,Adyen,cash_in_store,MX,,declined,INVALID_CARD,339.88,MXN,True,tx_1ce1ff6eae50,False,308,18.69
tx_aa6d35b63706,2026-07-22 01:12:01.544998,Merchant_A,Adyen,wallet,MX,,approved,,1700.0,MXN,False,,False,427,93.5
tx_a75a5d13badc,2026-07-22 01:13:45.224998,Merchant_B,dLocal,wallet,BR,,declined,INVALID_CARD,376.51,BRL,False,,False,584,75.3
tx_cd4bcd335f99,2026-07-22 01:15:28.904998,Merchant_C,Adyen,PSE,CO,,approved,,48679.74,COP,False,,False,475,12.17
tx_d17a2ecac82e,2026-07-22 01:17:12.584998,Merchant_A,Stripe,card,MX,Santander,approved,,767.7,MXN,False,,False,335,42.22
tx_1ee1244b15e4,2026-07-22 01:18:56.264998,Merchant_A,dLocal,wallet,BR,,approved,,254.97,BRL,False,,False,214,50.99
tx_f3e17c1631d6,2026-07-22 01:20:39.944998,Merchant_B,Adyen,wallet,CO,,approved,,187014.38,COP,False,,False,195,46.75
tx_73d3d893fb0a,2026-07-22 01:22:23.624998,Merchant_B,Adyen,cash_in_store,MX,,declined,DO_NOT_HONOR,416.74,MXN,False,,False,319,22.92
tx_f0aeb7e57812,2026-07-22 01:24:07.304998,Merchant_A,Stripe,card,MX,Santander,approved,,90.0,MXN,False,,False,227,4.95
tx_e53fb61ad9c9,2026-07-22 01:25:50.984998,Merchant_A,Stripe,wallet,BR,,approved,,319.17,BRL,False,,False,284,63.83
tx_51550cde59aa,2026-07-22 01:27:34.664998,Merchant_C,Stripe,card,CO,Davivienda,approved,,101509.3,COP,False,,False,241,25.38
tx_4dd970d066ad,2026-07-22 01:29:18.344998,Merchant_C,Adyen,wallet,MX,,approved,,923.09,MXN,False,,False,330,50.77
tx_40aefcf94708,2026-07-22 01:31:02.024998,Merchant_A,Adyen,PIX,BR,,approved,,28.0,BRL,False,,False,341,5.6
tx_2d4e334fb527,2026-07-22 01:32:45.704998,Merchant_B,dLocal,wallet,MX,,approved,,279.04,MXN,False,,False,547,15.35
tx_f93e8090f519,2026-07-22 01:34:29.384998,Merchant_C,dLocal,wallet,CO,,approved,,92594.53,COP,False,,False,742,23.15
tx_f289a04909f6,2026-07-22 01:36:13.064998,Merchant_B,Stripe,wallet,MX,,approved,,1383.45,MXN,False,,False,300,76.09
tx_7c70cc680432,2026-07-22 01:37:56.744998,Merchant_B,Adyen,PIX,BR,,approved,,372.72,BRL,False,,False,171,74.54
tx_f03e29b9ee59,2026-07-22 01:39:40.424998,Merchant_B,Stripe,card,MX,Santander,approved,,1381.19,MXN,False,,False,248,75.97
tx_15f7648fe855,2026-07-22 01:41:24.104998,Merchant_C,Stripe,cash_in_store,MX,,approved,,944.87,MXN,False,,False,255,51.97
tx_171f4dcd9ebe,2026-07-22 01:43:07.784998,Merchant_A,dLocal,card,BR,Nubank,approved,,180.59,BRL,False,,False,418,36.12
tx_793e416e2c3d,2026-07-22 01:44:51.464998,Merchant_C,Adyen,card,BR,Bradesco,declined,DO_NOT_HONOR,292.29,BRL,False,,False,357,58.46
tx_413462367aad,2026-07-22 01:46:35.144998,Merchant_A,Adyen,wallet,BR,,approved,,279.68,BRL,False,,False,213,55.94
tx_d1f8dadd5c30,2026-07-22 01:48:18.824998,Merchant_C,Adyen,card,MX,Banorte,approved,,2066.02,MXN,False,,False,380,113.63
tx_7882c168a477,2026-07-22 01:50:02.504998,Merchant_B,Adyen,PSE,CO,,approved,,150629.71,COP,False,,False,329,37.66
tx_6032c977e6f9,2026-07-22 01:51:46.184998,Merchant_B,Adyen,wallet,BR,,approved,,140.14,BRL,False,,False,373,28.03
tx_8b4aeafd7378,2026-07-22 01:53:29.864998,Merchant_B,Adyen,PSE,CO,,approved,,140249.38,COP,False,,False,477,35.06
tx_3f7238606922,2026-07-22 01:55:13.544998,Merchant_B,Stripe,wallet,MX,,approved,,1938.81,MXN,False,,False,420,106.63
tx_55c1af70bc55,2026-07-22 01:56:57.224998,Merchant_A,Adyen,card,CO,Davivienda,approved,,12000.0,COP,False,,False,318,3.0
tx_f6ed37de0029,2026-07-22 01:58:40.904998,Merchant_C,Adyen,wallet,MX,,approved,,1067.91,MXN,False,,False,323,58.74
tx_42a8c51c7c57,2026-07-22 02:00:24.584998,Merchant_A,dLocal,card,MX,Citibanamex,approved,,878.09,MXN,False,,False,182,48.29
tx_ea06597680d9,2026-07-22 02:02:08.264998,Merchant_B,Stripe,wallet,BR,,approved,,426.27,BRL,False,,False,169,85.25
tx_d793705f21c9,2026-07-22 02:03:51.944998,Merchant_A,dLocal,cash_in_store,MX,,approved,,113.76,MXN,False,,False,318,6.26
tx_0bbce5bfdd01,2026-07-22 02:05:35.624998,Merchant_B,Stripe,wallet,MX,,approved,,851.23,MXN,False,,False,188,46.82
tx_47d4d3c56eb4,2026-07-22 02:07:19.304998,Merchant_B,dLocal,card,MX,Citibanamex,approved,,369.8,MXN,False,,False,577,20.34
tx_5ba8234f8620,2026-07-22 02:09:02.984998,Merchant_C,Stripe,PSE,CO,,approved,,112134.78,COP,False,,False,342,28.03
tx_e44e1851f67b,2026-07-22 02:10:46.664998,Merchant_A,Stripe,cash_in_store,MX,,approved,,281.88,MXN,False,,False,305,15.5
tx_997a7fa97bba,2026-07-22 02:12:30.344998,Merchant_B,Adyen,card,MX,Citibanamex,approved,,832.07,MXN,False,,False,288,45.76
tx_212e15c3df9b,2026-07-22 02:14:14.024998,Merchant_A,dLocal,card,MX,Santander,approved,,874.46,MXN,False,,False,212,48.1
tx_4e12cbca511d,2026-07-22 02:15:57.704998,Merchant_B,Stripe,PIX,BR,,approved,,350.18,BRL,False,,False,280,70.04
tx_9971cac6632f,2026-07-22 02:17:41.384998,Merchant_B,dLocal,wallet,BR,,approved,,238.84,BRL,False,,False,542,47.77
tx_58d827bc4161,2026-07-22 02:19:25.064998,Merchant_A,Stripe,card,BR,Bradesco,approved,,349.13,BRL,False,,False,286,69.83
tx_c6c5bbcec47c,2026-07-22 02:21:08.744998,Merchant_B,dLocal,PSE,CO,,approved,,41838.98,COP,False,,False,599,10.46
tx_09e5eb26ddad,2026-07-22 02:22:52.424998,Merchant_B,dLocal,card,BR,Nubank,approved,,65.58,BRL,False,,False,515,13.12
tx_6a9326c9e491,2026-07-22 02:24:36.104998,Merchant_B,Adyen,cash_in_store,MX,,declined,SUSPECTED_FRAUD,416.74,MXN,True,tx_73d3d893fb0a,False,216,22.92
tx_1ad51b0963e7,2026-07-22 02:26:19.784998,Merchant_A,dLocal,PSE,CO,,approved,,184251.13,COP,False,,False,561,46.06
tx_22a3c47d53f9,2026-07-22 02:28:03.464998,Merchant_A,dLocal,PSE,CO,,approved,,156278.37,COP,True,tx_bd28351c919f,True,210,39.07
tx_ec35cc0ad11c,2026-07-22 02:29:47.144998,Merchant_C,Adyen,card,BR,Banco do Brasil,approved,,351.89,BRL,False,,False,392,70.38
tx_9925b3557efe,2026-07-22 02:31:30.824998,Merchant_C,Stripe,card,BR,Bradesco,declined,DO_NOT_HONOR,292.29,BRL,True,tx_793e416e2c3d,False,362,58.46
tx_f7ae6e73eabf,2026-07-22 02:33:14.504998,Merchant_A,dLocal,cash_in_store,MX,,approved,,1082.62,MXN,False,,False,324,59.54
tx_6970ab0bd98a,2026-07-22 02:34:58.184998,Merchant_A,Stripe,card,BR,Itau,approved,,245.24,BRL,False,,False,434,49.05
tx_01802b3a3a45,2026-07-22 02:36:41.864998,Merchant_B,Adyen,cash_in_store,MX,,approved,,346.09,MXN,False,,False,389,19.03
tx_5ea65f79e77b,2026-07-22 02:38:25.544998,Merchant_B,dLocal,card,MX,BBVA,approved,,1475.63,MXN,False,,False,321,81.16
tx_78ea8846d010,2026-07-22 02:40:09.224998,Merchant_A,Adyen,PSE,CO,,approved,,20824.93,COP,False,,False,246,5.21
tx_cb4a5ca68a2d,2026-07-22 02:41:52.904998,Merchant_C,Stripe,card,BR,Bradesco,approved,,343.2,BRL,False,,False,214,68.64
tx_ac676392fc4a,2026-07-22 02:43:36.584998,Merchant_C,Adyen,card,CO,Bancolombia,approved,,110524.8,COP,False,,False,483,27.63
tx_b151c26bf4a8,2026-07-22 02:45:20.264998,Merchant_C,Stripe,card,CO,Banco de Bogota,approved,,116408.43,COP,False,,False,251,29.1
tx_d7ecd4efd079,2026-07-22 02:47:03.944998,Merchant_C,Adyen,cash_in_store,MX,,approved,,962.7,MXN,False,,False,353,52.95
tx_ebd7611815c7,2026-07-22 02:48:47.624998,Merchant_C,Adyen,card,CO,Bancolombia,approved,,151686.03,COP,False,,False,505,37.92
tx_707bc349ef8c,2026-07-22 02:50:31.304998,Merchant_A,Adyen,cash_in_store,MX,,approved,,1098.38,MXN,False,,False,543,60.41
tx_1877054451db,2026-07-22 02:52:14.984998,Merchant_B,Adyen,card,BR,Itau,approved,,352.85,BRL,False,,False,290,70.57
tx_520aca824667,2026-07-22 02:53:58.664998,Merchant_C,dLocal,PIX,BR,,approved,,646.13,BRL,False,,False,425,129.23
tx_1dc39f761208,2026-07-22 02:55:42.344998,Merchant_C,Adyen,wallet,CO,,approved,,46157.54,COP,False,,False,569,11.54
tx_6b29a4b7aaec,2026-07-22 02:57:26.024998,Merchant_A,dLocal,card,BR,Nubank,approved,,162.7,BRL,False,,False,347,32.54
tx_22098892ff8e,2026-07-22 02:59:09.704998,Merchant_A,Stripe,card,BR,Bradesco,approved,,191.76,BRL,False,,False,322,38.35
tx_21c2a96fb8da,2026-07-22 03:00:53.384998,Merchant_A,dLocal,card,BR,Banco do Brasil,approved,,428.94,BRL,False,,False,122,85.79
tx_b1bb410a7a2d,2026-07-22 03:02:37.064998,Merchant_A,Stripe,card,CO,Davivienda,approved,,184855.03,COP,False,,False,268,46.21
tx_e3795ee07952,2026-07-22 03:04:20.744998,Merchant_B,Stripe,card,CO,Banco de Bogota,approved,,91097.39,COP,False,,False,438,22.77
tx_8755dc529db4,2026-07-22 03:06:04.424998,Merchant_C,Stripe,cash_in_store,MX,,approved,,1006.65,MXN,False,,False,343,55.37
tx_8745bac316c0,2026-07-22 03:07:48.104998,Merchant_A,Stripe,PSE,CO,,declined,INVALID_CARD,116600.79,COP,False,,True,367,29.15
tx_c058c8b4cd16,2026-07-22 03:09:31.784998,Merchant_C,dLocal,wallet,BR,,approved,,538.88,BRL,False,,False,142,107.78
tx_b59e9dc3dd38,2026-07-22 03:11:15.464998,Merchant_A,Stripe,wallet,CO,,approved,,195923.26,COP,False,,False,426,48.98
tx_ce2e526a3c4a,2026-07-22 03:12:59.144998,Merchant_B,dLocal,card,CO,Bancolombia,approved,,155074.43,COP,False,,False,358,38.77
tx_1dd0da8499d4,2026-07-22 03:14:42.824998,Merchant_B,dLocal,wallet,MX,,approved,,323.86,MXN,False,,False,723,17.81
tx_d54cfe393ab8,2026-07-22 03:16:26.504998,Merchant_A,dLocal,wallet,MX,,approved,,447.51,MXN,False,,False,622,24.61
tx_a90c4a949fff,2026-07-22 03:18:10.184998,Merchant_A,Adyen,PSE,CO,,approved,,116600.79,COP,True,tx_8745bac316c0,True,395,29.15
tx_43705fdb2dd9,2026-07-22 03:19:53.864998,Merchant_C,Stripe,wallet,MX,,approved,,1922.92,MXN,False,,False,286,105.76
tx_9082d275bcc0,2026-07-22 03:21:37.544998,Merchant_A,Adyen,wallet,BR,,approved,,28.0,BRL,False,,False,360,5.6
tx_eed202b7f032,2026-07-22 03:23:21.224998,Merchant_B,Adyen,cash_in_store,MX,,declined,SUSPECTED_FRAUD,838.0,MXN,True,tx_271a35a1f227,False,226,46.09
tx_112f1abf1dbe,2026-07-22 03:25:04.904998,Merchant_A,Adyen,PIX,BR,,approved,,708.33,BRL,False,,False,416,141.67
tx_19a975638c9c,2026-07-22 03:26:48.584998,Merchant_B,Adyen,wallet,BR,,declined,DO_NOT_HONOR,231.59,BRL,True,tx_79e5453e3411,False,430,46.32
tx_3ddf29c799bc,2026-07-22 03:28:32.264998,Merchant_C,dLocal,cash_in_store,MX,,approved,,1289.39,MXN,False,,False,356,70.92
tx_71e806b3db74,2026-07-22 03:30:15.944998,Merchant_A,Stripe,card,CO,Bancolombia,approved,,110757.87,COP,False,,False,318,27.69
tx_033857b226d8,2026-07-22 03:31:59.624998,Merchant_C,Stripe,wallet,BR,,approved,,591.02,BRL,False,,False,223,118.2
tx_91396e4be7ba,2026-07-22 03:33:43.304998,Merchant_C,dLocal,PIX,BR,,approved,,163.43,BRL,False,,False,396,32.69
tx_3140f0ec15c9,2026-07-22 03:35:26.984998,Merchant_A,Stripe,cash_in_store,MX,,approved,,563.18,MXN,False,,False,200,30.97
tx_a2ba69aff11f,2026-07-22 03:37:10.664998,Merchant_B,Adyen,PSE,CO,,approved,,12000.0,COP,False,,False,195,3.0
tx_82808ce706e0,2026-07-22 03:38:54.344998,Merchant_A,Adyen,wallet,BR,,approved,,455.84,BRL,False,,False,359,91.17
tx_26fc743f1edc,2026-07-22 03:40:38.024998,Merchant_C,dLocal,wallet,CO,,approved,,178487.72,COP,False,,False,370,44.62
tx_48b891a924a5,2026-07-22 03:42:21.704998,Merchant_A,Adyen,PIX,BR,,approved,,264.27,BRL,False,,False,505,52.85
tx_16a11965ffda,2026-07-22 03:44:05.384998,Merchant_C,Stripe,cash_in_store,MX,,approved,,1676.36,MXN,False,,False,380,92.2
tx_22c350e0d6ba,2026-07-22 03:45:49.064998,Merchant_A,dLocal,wallet,MX,,approved,,1001.21,MXN,False,,False,502,55.07
tx_9c298648c46e,2026-07-22 03:47:32.744998,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,145944.68,COP,False,,False,419,36.49
tx_a7f3afc7e5ee,2026-07-22 03:49:16.424998,Merchant_C,Stripe,card,MX,Banorte,approved,,697.82,MXN,False,,False,394,38.38
tx_3974c29867f5,2026-07-22 03:51:00.104998,Merchant_A,dLocal,wallet,BR,,approved,,72.7,BRL,False,,False,618,14.54
tx_4fa8a7d18fa7,2026-07-22 03:52:43.784998,Merchant_A,Stripe,card,CO,Davivienda,approved,,100719.0,COP,False,,False,211,25.18
tx_05b6ec3fea5e,2026-07-22 03:54:27.464998,Merchant_B,Adyen,card,BR,Banco do Brasil,approved,,192.72,BRL,False,,False,281,38.54
tx_69e605bd59a4,2026-07-22 03:56:11.144998,Merchant_C,dLocal,card,CO,Banco de Bogota,approved,,79702.8,COP,False,,False,368,19.93
tx_b9d91d131ec9,2026-07-22 03:57:54.824998,Merchant_A,dLocal,card,MX,BBVA,approved,,583.15,MXN,False,,False,403,32.07
tx_617a9daeebca,2026-07-22 03:59:38.504998,Merchant_A,Adyen,card,BR,Banco do Brasil,approved,,269.64,BRL,False,,False,428,53.93
tx_4fc370cc139e,2026-07-22 04:01:22.184998,Merchant_B,dLocal,wallet,BR,,approved,,240.81,BRL,False,,False,479,48.16
tx_293cc3785b14,2026-07-22 04:03:05.864998,Merchant_A,Stripe,card,BR,Banco do Brasil,approved,,281.21,BRL,False,,False,350,56.24
